,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.024957553,0.024969026,0.024962092,0.02495454,0.024951877,0.024952939,0.024953557,0.024954436,0.024946328,0.024924476,0.024901323,0.024893902,0.02490445,0.024917563,0.024904074,0.024889817,0.024895633,0.024917359,0.024951853,0.02497924,0.024989577,0.02499386,0.024983173,0.02499253,0.025017712,0.025055688,0.025094941,0.02511378,0.025105346,0.025077999,0.025054503,0.025059735,0.02507763,0.025096657,0.025094565,0.025091296,0.025098389,0.025103128,0.025108283,0.025109159
1,0.024958488,0.02496934,0.024962556,0.02495569,0.024953242,0.02495446,0.024955168,0.024955822,0.02494802,0.024926525,0.0249042,0.024897862,0.024909088,0.02492181,0.024908142,0.02489413,0.024899393,0.024919882,0.024953132,0.02498025,0.02499095,0.024995672,0.024985421,0.024993917,0.025016895,0.025052756,0.025090352,0.025107726,0.025098892,0.025072055,0.02504997,0.02505735,0.025077859,0.025096966,0.02509498,0.025088504,0.025093025,0.025097867,0.025104512,0.025107142
2,0.0249577,0.024968542,0.02496182,0.024954699,0.024952523,0.024953946,0.024954934,0.024956202,0.024948334,0.024927054,0.02490486,0.02489812,0.024909059,0.024922937,0.024909992,0.024895784,0.024901094,0.024921585,0.02495446,0.024980571,0.024990872,0.024995584,0.024985358,0.024993995,0.025016911,0.025051203,0.025087241,0.025105504,0.025098722,0.025073905,0.025051875,0.025057876,0.025076445,0.025094956,0.025092877,0.025090033,0.025094189,0.025098171,0.02510372,0.02510636
3,0.024956971,0.024967311,0.024960333,0.024953464,0.024951551,0.024953038,0.024954028,0.024955092,0.024947383,0.024926644,0.024904776,0.024898242,0.024909051,0.024922267,0.024909025,0.024895057,0.024901094,0.024922103,0.024954941,0.024980832,0.024990749,0.024994975,0.02498458,0.024993725,0.025017815,0.025053734,0.02509036,0.025107622,0.025098795,0.025072467,0.025050227,0.025056768,0.0250758,0.025093783,0.025091022,0.025088126,0.025096167,0.025101691,0.025108118,0.025110288
4,0.024956258,0.024966806,0.024959773,0.024952771,0.024950782,0.024952602,0.024954299,0.024955876,0.024947988,0.024926668,0.02490416,0.024897227,0.024908116,0.024921698,0.024908122,0.024893582,0.024898745,0.024919769,0.02495319,0.024979947,0.024990229,0.02499453,0.02498364,0.02499244,0.02501677,0.025053628,0.025091596,0.02510906,0.025099903,0.025072837,0.025050046,0.025056735,0.025076127,0.02509567,0.025093546,0.025090799,0.02509862,0.025104443,0.025109276,0.02511172
5,0.02495586,0.024966568,0.02495968,0.024952684,0.024950704,0.024952473,0.024954135,0.024955936,0.024948705,0.02492772,0.024905661,0.024898728,0.024909556,0.024922363,0.024908839,0.02489429,0.024899755,0.02492056,0.024953334,0.024979172,0.024988187,0.024991931,0.02498133,0.02499145,0.02501693,0.025053756,0.025090847,0.02510897,0.025100345,0.025073308,0.025050178,0.02505649,0.025076006,0.025095817,0.025094334,0.025090653,0.02509752,0.02510261,0.025109783,0.025112819
6,0.024955511,0.024966452,0.024959477,0.02495259,0.024950381,0.02495196,0.024953624,0.024955343,0.024947936,0.024926756,0.024904316,0.0248974,0.024908684,0.024921518,0.0249075,0.024893424,0.024899065,0.024919532,0.024951944,0.02497742,0.024987787,0.024992662,0.024981648,0.024990281,0.025015961,0.025054736,0.025093595,0.025110742,0.02510123,0.025074212,0.025050607,0.025056504,0.02507649,0.025096823,0.025095858,0.025092578,0.025098871,0.025103522,0.025110286,0.02511478
7,0.024955936,0.024967141,0.024960095,0.024952877,0.024950713,0.024952041,0.024953032,0.024954487,0.024946902,0.024925966,0.024903387,0.024896106,0.024906963,0.024920003,0.024906177,0.024892135,0.024897998,0.024919106,0.024953023,0.024979766,0.024989525,0.02499383,0.024983626,0.024993543,0.025019346,0.025057765,0.025096627,0.025114452,0.025105096,0.02507668,0.025051216,0.025054958,0.0250733,0.025092844,0.025092348,0.025090933,0.025097858,0.025102241,0.025108516,0.02511144
8,0.0249562,0.024967238,0.02496022,0.024952978,0.02495073,0.024951898,0.024952516,0.024953764,0.024946213,0.024925418,0.02490319,0.024896257,0.024907004,0.02492012,0.024906322,0.024892379,0.024898741,0.024920162,0.024954207,0.024980998,0.0249905,0.024995077,0.024986286,0.02499707,0.02502185,0.025059212,0.025097871,0.025115509,0.025105815,0.025077537,0.025052842,0.025055923,0.025070958,0.025086842,0.025084846,0.025085414,0.025096819,0.02510432,0.025109695,0.025109064
9,0.02495663,0.024967423,0.024960335,0.024953227,0.024950922,0.024951965,0.024952311,0.024953114,0.024945287,0.024924206,0.024902023,0.024895545,0.024906484,0.024919767,0.024906147,0.024891984,0.024897836,0.024919137,0.024953231,0.024980592,0.024991035,0.02499601,0.024987103,0.02499751,0.025022058,0.025059301,0.025098274,0.02511635,0.025106464,0.025077937,0.02505366,0.025058053,0.025073968,0.025089094,0.025084784,0.025083218,0.025094379,0.02510299,0.025109855,0.025109783
