,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
q1,5.6216726e-05,5.1189003e-05,8.31685e-05,0.00010234906,0.0001428157,0.00014754977,0.00014620501,0.00010953421,0.00018714913,9.938203e-05,0.00015649432,0.00012678986,0.0001281465,0.00021612989,0.00039003135,0.00022765805,0.00031521157,0.00034178272,0.0005272376,0.00091209303,0.004822117,0.013765841,0.015413031,0.00960544,0.00832611,0.017359817,0.022327267,0.022160154,0.019605476,0.019539658,0.015907206,0.00857864,0.01266565,0.016059803,0.023645302,0.020833232,0.026925717,0.040027943,0.023350362,0.00659125
q2,1.836867e-05,1.7198538e-05,2.6717024e-05,3.319043e-05,4.894865e-05,8.890984e-05,8.6629094e-05,8.1828424e-05,0.00014735419,7.957411e-05,0.00012142866,0.00011613693,0.00023338472,0.00028596396,0.00015991219,0.00017343633,0.00022977406,0.00014388916,0.0001678656,0.0002823167,0.0004632761,0.0003057299,0.00042555548,0.00043256127,0.0004543834,0.00052268675,0.0002796014,0.0002703157,0.00027365558,0.00030366337,0.00028032734,0.0003563226,0.00056667125,0.0008469721,0.0008661413,0.00070277683,0.0005810164,0.00055031816,0.0005123004,0.0006014351
q3,0.000101180005,9.902309e-05,0.00014849262,0.00017707446,0.00021451987,0.00028998544,0.00028825295,0.00025299762,0.0003981069,0.00024717412,0.0003409045,0.00032254297,0.00046799853,0.000626306,0.000483575,0.00043989104,0.00058722077,0.00047468752,0.0006928124,0.0012243013,0.001961422,0.0018985852,0.0025007166,0.0022153417,0.0020560771,0.0026565453,0.0016567614,0.0017026608,0.0015552692,0.0014750655,0.0011155927,0.0021008165,0.003679647,0.0057449555,0.006271824,0.0064527914,0.0048837317,0.004015262,0.0027934946,0.0031065154
q4,1.8425657e-05,1.7701095e-05,2.8532873e-05,3.4999077e-05,5.0931743e-05,8.479435e-05,7.8485966e-05,6.862715e-05,0.00012011741,6.2275925e-05,8.788555e-05,9.090277e-05,0.00015166581,0.00020532,0.00013442183,0.00012802836,0.00018003417,0.00010987814,0.00015147743,0.0002612242,0.00043063378,0.00033810321,0.00044520502,0.00041933605,0.00045297376,0.0005189336,0.0003251842,0.00032828664,0.000314493,0.0003704091,0.00031516343,0.0005277122,0.00096630084,0.0012589761,0.0013485724,0.0012028452,0.00097398093,0.0007745639,0.0005476853,0.0007520071
q5,3.0529038e-05,2.9524326e-05,4.5902118e-05,5.7533227e-05,0.000102255115,0.00021471326,0.00021457658,0.00020282208,0.0003734087,0.00018815145,0.00028611088,0.0002740275,0.0005009172,0.0004902253,0.00028509274,0.0003549669,0.00034835815,0.00024628048,0.00027802354,0.00043987134,0.00061549025,0.00037466132,0.0004735408,0.00054196187,0.00060062273,0.00060246093,0.00031001025,0.00032532142,0.00035364198,0.00040478748,0.00040784533,0.0005325061,0.0007302142,0.001007389,0.0009235079,0.00068364805,0.00058171194,0.00061694504,0.00062874187,0.0007697842
q6,9.446167e-06,8.901562e-06,1.4775489e-05,1.9738336e-05,2.8706028e-05,3.9817063e-05,4.010908e-05,3.2688244e-05,6.155211e-05,3.1452146e-05,4.8704544e-05,4.8775022e-05,0.00011214416,0.0001815455,0.00010179415,9.271107e-05,0.00016455252,9.271389e-05,0.00012972724,0.00032423728,0.0005873535,0.0004616937,0.00064868724,0.0005083287,0.0005682375,0.0007475067,0.000343067,0.00032562943,0.00030914356,0.00031062262,0.0002084749,0.0004795819,0.0012126993,0.0020333403,0.0020973603,0.0019403417,0.0017865921,0.0012383296,0.00080757577,0.0008870969
q7,1.2126361e-05,1.144481e-05,1.8528632e-05,2.3125185e-05,3.569757e-05,5.5808763e-05,5.566133e-05,5.0302428e-05,8.6314365e-05,4.8953378e-05,7.1280185e-05,7.1789094e-05,0.00013661548,0.00021265623,0.00012844289,0.000111467416,0.00018685046,0.00010114534,0.00011425476,0.00019470704,0.00039230764,0.0002616869,0.0003534536,0.00036349404,0.00039664848,0.00046829303,0.00028626795,0.00027347618,0.00024664254,0.0002698602,0.00025517575,0.0003046146,0.0005085753,0.0007141484,0.000790718,0.0007047943,0.0005726615,0.00049073074,0.0003932517,0.00048410895
q8,9.296934e-06,8.937855e-06,1.5077989e-05,1.844786e-05,2.771884e-05,4.1313335e-05,3.938525e-05,3.4226046e-05,5.9421567e-05,3.262229e-05,4.6313515e-05,4.9281767e-05,8.841895e-05,0.00013548322,8.798145e-05,7.495064e-05,0.00011776009,6.796655e-05,8.5377236e-05,0.00016712664,0.00029155452,0.00022027046,0.00028310236,0.00025549548,0.0003039707,0.0003390985,0.00018942704,0.00019397962,0.00017222136,0.00019124546,0.00016575874,0.0002596004,0.0005119045,0.0007003483,0.00074735476,0.0006819678,0.0005491922,0.00040462724,0.00032477934,0.00039862923
q9,1.2532446e-05,1.2038017e-05,1.9535104e-05,2.422992e-05,3.587072e-05,5.7196045e-05,5.622177e-05,4.9495407e-05,8.336059e-05,4.6507914e-05,6.593282e-05,6.83461e-05,0.00012168576,0.00017027375,0.00010791491,0.00010163525,0.00014851883,8.729797e-05,0.00010762851,0.00018649064,0.0003133279,0.00021815175,0.00028073267,0.00025966676,0.00029039837,0.0003244666,0.00019199777,0.000197841,0.00019896403,0.00022486184,0.00019736054,0.00030922328,0.000552334,0.0006793731,0.0006961671,0.0006416186,0.0004904716,0.00040687853,0.00032963968,0.00046122953
q10,0.1935099,0.18938509,0.1973539,0.19724536,0.20398481,0.19803444,0.2146582,0.22591484,0.22843777,0.24773529,0.23967814,0.24092892,0.24545944,0.24498066,0.25990862,0.24886823,0.252559,0.25066617,0.25008833,0.25026247,0.23641741,0.23707764,0.24172986,0.25828928,0.27614653,0.284974,0.291974,0.29366833,0.313349,0.3274752,0.3227495,0.3163572,0.31769624,0.3189966,0.3060469,0.30813205,0.31499574,0.31581202,0.32619613,0.33434504
q11,0.8059902,0.8101359,0.80189353,0.80182135,0.79464376,0.7999291,0.7833706,0.7723603,0.7686114,0.7506776,0.75805175,0.7568617,0.7510084,0.75055313,0.7367727,0.74803805,0.7434678,0.7464222,0.7458165,0.74234676,0.7472564,0.73859197,0.72897637,0.7198376,0.7024536,0.6821033,0.6764517,0.6745911,0.658441,0.64495647,0.6545987,0.66446334,0.65045905,0.63602376,0.6384542,0.63922036,0.6339339,0.6248816,0.63655263,0.643184
p1,9.878753e-06,9.419897e-06,1.5830989e-05,1.895279e-05,3.123812e-05,5.6919744e-05,5.600933e-05,5.2126208e-05,9.57542e-05,5.0390456e-05,7.553679e-05,8.649955e-05,0.00018844422,0.0002728125,0.00012942438,0.00014390862,0.00020984825,0.000100151985,0.000108841734,0.00021964718,0.0004153145,0.00017162577,0.00021535589,0.00021643318,0.00023126368,0.00025598396,0.00011551389,0.00011840214,0.00012831304,0.00015508369,0.00013960594,0.00018306312,0.0003243727,0.00038869926,0.00043139525,0.00030293534,0.00025380857,0.00024541165,0.00023478421,0.0002974305
p2,6.157634e-05,5.9005797e-05,8.9386245e-05,0.00010547722,0.00016443443,0.00031299557,0.00028272806,0.00026778522,0.00046373837,0.00023548827,0.00032616445,0.0003217107,0.00044953497,0.0004421117,0.0003215306,0.00035424047,0.0003407403,0.0002439302,0.00031918037,0.00041501079,0.00054539664,0.00047037654,0.000582615,0.0006309288,0.00071847736,0.00082546833,0.0005326459,0.00055105705,0.0005320632,0.0005853617,0.00061969267,0.0007523252,0.0009487943,0.0012365812,0.0012576226,0.0010257468,0.0008516907,0.0008048844,0.0007200222,0.0009037526
p3,3.4869587e-05,3.3811633e-05,5.3049447e-05,6.3061816e-05,8.927681e-05,0.00015416455,0.00013572621,0.00012556415,0.00021273967,0.00011310498,0.00015957859,0.00016133442,0.00024296441,0.00028751296,0.00018587292,0.00019938475,0.00023321625,0.00015615553,0.00021194338,0.00030667812,0.0004476243,0.00035917747,0.00045107584,0.00044470493,0.00048696517,0.0005644355,0.00035299896,0.0003643668,0.00035285333,0.00039894815,0.000383976,0.00053656567,0.0008151657,0.0010381559,0.0010696462,0.0009274125,0.00073088356,0.000665018,0.0005627767,0.00071119925
p4,5.2698353e-05,4.9957387e-05,7.671236e-05,9.351955e-05,0.00012123473,0.00015265921,0.00014226045,0.00012043018,0.00018105087,0.00010943218,0.00014368631,0.00012748229,0.00015283661,0.00021810316,0.00021951036,0.00017334262,0.0002406834,0.00020878506,0.0003279497,0.00044908767,0.00090203097,0.0013505039,0.002063972,0.0017858755,0.0017506434,0.001972633,0.0017416825,0.001796202,0.0014712682,0.0014521861,0.0013005477,0.0014718815,0.0020930858,0.0025892337,0.0031221323,0.0034002885,0.0028738733,0.0026090285,0.0016614163,0.00169709
p5,3.162274e-05,2.9949708e-05,4.5107e-05,5.51279e-05,8.010937e-05,0.00013976633,0.00012944102,0.000119050645,0.00020260767,0.00010971923,0.00015684022,0.00015268174,0.00026142166,0.00030222518,0.00018793774,0.0002053686,0.00025956164,0.00016530561,0.00020899333,0.00031058426,0.00046863043,0.0003517877,0.00046778464,0.0004781448,0.00050137105,0.0005586036,0.0003526907,0.00035137538,0.0003604591,0.00040372083,0.00038301767,0.0005407363,0.0007974556,0.0010570495,0.0010423365,0.0009163256,0.00073474494,0.00066259183,0.00057302427,0.00077055104
p6,2.449536e-05,2.3918614e-05,3.8013884e-05,4.5504217e-05,6.643872e-05,0.000104607185,0.00010311873,9.2336966e-05,0.00015361834,8.8008484e-05,0.00012221123,0.00013109154,0.0002158115,0.0002786152,0.00017495555,0.00017333971,0.0002289735,0.00013433897,0.0001741995,0.00027633752,0.00047200083,0.00032720456,0.00043149665,0.00044169655,0.0004460801,0.0005069656,0.00035016402,0.00036780702,0.00034270744,0.0003960358,0.00037563808,0.0004872398,0.0007007816,0.0009271207,0.0009767346,0.00084483234,0.00071286556,0.0006343327,0.0004951963,0.00060029794
