,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.024758706,0.024682648,0.024712797,0.024812993,0.024938237,0.025104638,0.025244828,0.025355045,0.025439128,0.025532879,0.025607176,0.025655653,0.02560174,0.025528543,0.025442796,0.025323741,0.025204958,0.025121829,0.02507037,0.025020592,0.024987672,0.024940778,0.024902025,0.024895338,0.024871603,0.024850614,0.024815211,0.024799414,0.024809495,0.024763076,0.024724137,0.024686359,0.024676196,0.024701092,0.024748491,0.024781466,0.024767976,0.024742201,0.02471158,0.024665976
1,0.02473877,0.024676267,0.024707023,0.024799999,0.024915302,0.025065312,0.025192495,0.025286634,0.025356792,0.025433537,0.025496103,0.025536008,0.025481425,0.025412746,0.025338745,0.025238443,0.025147999,0.025092397,0.02506521,0.025040526,0.025028042,0.024995858,0.024962032,0.024952326,0.024928663,0.024909807,0.024878021,0.02485503,0.024855295,0.02481188,0.024783192,0.024755338,0.02474787,0.024772411,0.024814272,0.024841204,0.024824712,0.02479443,0.024757449,0.02471044
2,0.024745338,0.024682745,0.024715528,0.024809845,0.024927132,0.025077544,0.025203897,0.025293231,0.025360793,0.02543536,0.025496755,0.025533337,0.025474157,0.02539891,0.025323555,0.025225027,0.025135364,0.025079925,0.025053963,0.02503284,0.025026508,0.02499816,0.024968654,0.024958422,0.024931334,0.02490473,0.024863707,0.02483062,0.02482512,0.024783636,0.024761567,0.024744328,0.024745924,0.024777684,0.02482773,0.024863072,0.024852565,0.02482272,0.02478106,0.024727205
3,0.024749715,0.024688184,0.024721658,0.024815597,0.024931887,0.02508003,0.025205076,0.025292829,0.025358712,0.025429286,0.02548701,0.025521237,0.02546161,0.025386931,0.025312353,0.025215581,0.025128542,0.025074378,0.02504957,0.025029965,0.02502546,0.024999393,0.024973951,0.024966035,0.024938874,0.024909701,0.024864804,0.024828441,0.024819069,0.02477442,0.024749758,0.024733897,0.024738275,0.024775013,0.024830773,0.024873769,0.024871476,0.024845814,0.024801493,0.024739439
4,0.024749767,0.024688613,0.02472244,0.024814941,0.024930406,0.025076743,0.025200624,0.025289008,0.025355838,0.025426036,0.025481477,0.02551271,0.025454076,0.025381655,0.025309168,0.025211783,0.025123125,0.025066553,0.02504075,0.02502105,0.025016647,0.024992893,0.024972286,0.024969187,0.024945132,0.02491849,0.024875142,0.024840053,0.024828764,0.024778694,0.024746066,0.024723899,0.024728097,0.024769578,0.02483033,0.024879754,0.024884425,0.024864985,0.024823295,0.024755515
5,0.02475264,0.024693033,0.024726056,0.024816653,0.024929147,0.02507047,0.025190752,0.025278997,0.025347833,0.025419157,0.025472244,0.025499096,0.02544057,0.025372695,0.025305824,0.025209278,0.025118062,0.025056254,0.025026143,0.025004499,0.025000867,0.024982555,0.024971016,0.024974277,0.024950814,0.02492427,0.024880264,0.024844168,0.024829697,0.02477576,0.024740811,0.024719816,0.024727473,0.024770577,0.024835577,0.02489449,0.024908455,0.024895983,0.024857594,0.024786137
6,0.024759233,0.024700763,0.024732355,0.02482108,0.02493171,0.025070319,0.025189275,0.025276473,0.025345102,0.0254165,0.025468431,0.02549304,0.025433034,0.02536724,0.025304936,0.025210299,0.02511689,0.025050271,0.025014041,0.024989596,0.024989001,0.024976173,0.024968717,0.024976226,0.024957843,0.024936559,0.024891822,0.024850788,0.024828706,0.024772216,0.024736818,0.024711668,0.024715366,0.024761278,0.024834255,0.024899097,0.024917614,0.024910042,0.024874039,0.024801182
7,0.024761617,0.024702802,0.02473284,0.024819754,0.024929484,0.025068264,0.02518718,0.02527472,0.0253435,0.025414605,0.025466667,0.025490787,0.025429387,0.02536321,0.025302302,0.025209315,0.025114927,0.025045795,0.025005426,0.02497951,0.024980972,0.024972335,0.024967244,0.024976362,0.024959646,0.024941344,0.024897741,0.024858318,0.024836529,0.02478069,0.024746837,0.024720712,0.024720388,0.024760988,0.024829933,0.024894204,0.024917264,0.0249134,0.024878455,0.024804551
8,0.024758589,0.0246993,0.024728624,0.024814524,0.024924569,0.025065161,0.025185894,0.025274592,0.025343971,0.025414817,0.02546731,0.025491055,0.02542777,0.02536057,0.025299639,0.025207533,0.025113348,0.025043236,0.02499978,0.024972271,0.024973676,0.024967134,0.024963884,0.024974208,0.024958974,0.024944432,0.024905603,0.024869423,0.024848705,0.024789914,0.024751136,0.024725104,0.02472649,0.024767077,0.024833512,0.02489654,0.024918493,0.024911314,0.024876796,0.024805028
9,0.024754409,0.024695568,0.024724975,0.024810784,0.02492052,0.02506146,0.025183834,0.025274003,0.025344048,0.025415175,0.025467277,0.025490623,0.025425313,0.025357269,0.02529664,0.025206711,0.02511473,0.025046594,0.025001783,0.024971936,0.024971312,0.02496457,0.024960231,0.024970924,0.024956966,0.024944268,0.02490925,0.024879687,0.024862792,0.024802938,0.024761505,0.024730133,0.024729643,0.024769945,0.024834353,0.02489151,0.024908556,0.024904883,0.024874821,0.024808064
