start_time,model_name,model_pkl_path,device,learning_rate,seed,batch size,encoder_sequence_length,decoder_sequence_length,best_train_l1_loss,best_train_mse_loss,best_valid_l1_loss,best_valid_mse_loss,epoch_for_best_valid_loss,train_mse_curve,valid_mse_curve,num_hidden_state,num_layer
14:06.1,EDLSTM_nD_notf,../rnn_model/saved_pkl_model/EDLSTM_nD_notf.pkl,cuda:0,2.9999999999999997e-05,2016.0,32.0,40.0,4.0,0.027862197999999998,0.001401673,0.029516913999999998,0.001735956,42/345,"[0.0020118304129778815, 0.0017255824129290384, 0.001576035278755914, 0.001571431666413608, 0.001543270297932025, 0.0015313372500292328, 0.0015172809241648718, 0.001549688272289597, 0.0015514497564690778, 0.0015513761275619228, 0.001553327446487213, 0.001564216782241663, 0.0015754300002350033, 0.0015771781931821912, 0.0015671238167769177, 0.0015596283154844218, 0.0015669636291330668, 0.0016062385876009944, 0.0015596193067419033, 0.0015839568125457601, 0.0015411032383094438, 0.0015794466223721013, 0.0015354862159380836, 0.0015079686385167203, 0.0015245709067660115, 0.0015377167940466958, 0.0015179543025897273, 0.001489298620562676, 0.0014756737914700241, 0.0014666594586007936, 0.0014613987878770059, 0.0014685607584673825, 0.0014608673723820304, 0.0014516582047852738, 0.0014398050302720756, 0.001429518842461028, 0.0014139688750091338, 0.0014226302808217632, 0.0014300699654759203, 0.0014275505231148506, 0.0014074037012864384, 0.0014054385672599068, 0.001401672571531032, 0.0013956246330154181, 0.0013910383182509517, 0.0013969368679722046, 0.0013858085695620662, 0.00138320961328195, 0.0013874374727916906, 0.0013803138521134102, 0.0013732587625427148, 0.0013776318373655795, 0.0013680388660841257, 0.0013613658477352574, 0.0013548588452031154, 0.0013423241683111924, 0.0013482029355590954, 0.0013488646480576863, 0.0013443697406556121, 0.0013429397090117898, 0.0013345163498288935, 0.0013255110129818351, 0.0013297608568729835, 0.001330608351801472, 0.0013312605862733735, 0.0013183274810823302, 0.0013139150398467792, 0.001310300351832871, 0.0013164759633378647, 0.0013193149980412664, 0.0013161477631854503, 0.0013043360369547913, 0.001297653186985808, 0.0013021209481221213, 0.0013002879983799616, 0.001303047394537126, 0.0013007001993523325, 0.0013012223653038023, 0.0012930996156005218, 0.0012850708842314883, 0.001284115701265901, 0.0012847271051166392, 0.0012854755800384848, 0.0012847070811177251, 0.0012833257877225388, 0.0012711744595616593, 0.0012694802951585516, 0.001275604187023348, 0.0012844484796963973, 0.001281036523168837, 0.0012806125568421776, 0.0012688379070398244, 0.0012581474863457781, 0.0012560317913208152, 0.0012639069628295068, 0.0012692778283037132, 0.0012596232227576616, 0.0012548417366595416, 0.0012463734259463095, 0.0012509515500153424, 0.0012572990772430302, 0.001263456690262998, 0.0012577259327789941, 0.0012511240463654921, 0.0012457791889275722, 0.0012515224191137328, 0.0012554844918166175, 0.0012552260650987809, 0.0012614768814652344, 0.001254311219639664, 0.0012564384712603195, 0.0012548983864805676, 0.0012512040314204052, 0.001248684513461834, 0.0012455669096136468, 0.0012440372051195825, 0.0012415381657110364, 0.0012434278345115504, 0.001238295112035777, 0.0012439633041741339, 0.0012416092523201054, 0.00124441752423446, 0.0012349708439404839, 0.0012393032883668774, 0.0012374174520135039, 0.0012341537403347252, 0.0012274359998242985, 0.0012221574488019938, 0.0012259178017691179, 0.0012301096750164397, 0.0012295375367817193, 0.0012297622636791427, 0.0012233515754232589, 0.0012233807214401806, 0.001218711151203648, 0.001227441377713014, 0.0012279694665153801, 0.0012392483254408987, 0.0012256568561811747, 0.0012229005762673451, 0.0012260929181885855, 0.0012281271317467494, 0.001228087184626099, 0.0012286416956005853, 0.0012358580562988114, 0.0012308649102388204, 0.0012310912793490618, 0.0012301182057798672, 0.0012301373428969102, 0.001229613218978202, 0.0012306712711433446, 0.0012322026292019284, 0.0012329279470552443, 0.0012267414060354305, 0.0012345482475468231, 0.0012260730936897875, 0.0012287647248584556, 0.0012376737570097699, 0.0012239706486767547, 0.001225923071454381, 0.0012253796992363617, 0.0012261809108625545, 0.0012167504104466163, 0.0012214922621191825, 0.0012213582090710136, 0.0012248271829409995, 0.0012196055011254416, 0.0012205721633985413, 0.001220846098553348, 0.0012180180730682027, 0.0012108083568187495, 0.0012146871117359726, 0.001212829107500453, 0.0012116912116533606, 0.0012170856605692255, 0.0012173390796570362, 0.0012143352958579826, 0.0012126115903021307, 0.0012134053411231444, 0.001210976839416569, 0.001214571062486392, 0.001218263558121746, 0.0012126056333156211, 0.0012138235867558045, 0.0012138378919929235, 0.0012161304155315683, 0.0012138421379318293, 0.0012159697174636923, 0.0012127672767950632, 0.0012131707792242482, 0.001212960616881891, 0.0012045977431875015, 0.0012131573171528728, 0.0012053788782427162, 0.0012056856065309693, 0.0012039430292141605, 0.001207644385053811, 0.0012055317925052256, 0.0012055856036762983, 0.0012054145904541284, 0.0012053410812631446, 0.0012077460643374212, 0.0012060714314626028, 0.0012079221114353954, 0.001203010107659803, 0.0012028160882420725, 0.0012055436339400668, 0.001202878555286815, 0.0012062788956423765, 0.0012030170860579225, 0.0012107833311474402, 0.0012044192174736818, 0.001206789349536199, 0.0012076192273485268, 0.0012052884482537727, 0.0012052203522142368, 0.0012061587384454957, 0.001205650775324306, 0.0012047145864926279, 0.0012019285153665865, 0.0012030386295746676, 0.001209876134239374, 0.001199077799440301, 0.0012137436935611141, 0.001209784832826196, 0.001214583481489365, 0.001214268406882707, 0.0012084952033740593, 0.0012138590518865648, 0.0012163412160649742, 0.0012174642377212272, 0.0012160243489360888, 0.0012198499353012562, 0.0012146945896089581, 0.0012141712736737698, 0.0012368531568384218, 0.0012855941241666324, 0.0012745492482032334, 0.0012686863039390933, 0.011276797058893546, 0.0015167685821046988, 0.0013391745842240988, 0.0014415973928508402, 0.01643493001287762, 0.0016393149530844837, 0.010232346928948961, 0.009592585100593975, 0.0014727499190605867, 0.0014391382929146352, 0.0015726629051284538, 0.012952026238189663, 0.0015916425943597482, 0.005356428433447319, 0.00583714546853442, 0.0015670539038210726, 0.0015270558627384146, 0.0015395225045357524, 0.009902760661001037, 0.0015853683571788492, 0.0015665562019134675, 0.001565931755118716, 0.001580003161597765, 0.001590130807922697, 0.0015675489598161246, 0.001560575469174161, 0.0015766621588402135, 0.0018808392110315473, 0.0015767601651640643, 0.0015590837156724696, 0.00154743305374295, 0.0015358613622194494, 0.007507275496442051, 0.001530012684226304, 0.0015426991479394038, 0.0015575859259638837, 0.0015395703980084741, 0.0015322190083377836, 0.001533685607274023, 0.0015271825047356706, 0.0015811286398105292, 0.001621555228235218, 0.0015434567315953515, 0.00154252811748841, 0.0015291859960810824, 0.001523067459643124, 0.0015182262673789834, 0.0015250783069716202, 0.0015291577828358885, 0.0031158417854735042, 0.001523866499310429, 0.0015238461469172565, 0.0015248170251800919, 0.0015284052879625564, 0.001543803960661356, 0.0015452715751320834, 0.0015527822632300067, 0.0015913188390827959, 0.0015568201454133465, 0.0031770306118000117, 0.005881232317385069, 0.006824356433259192, 0.0064027548482948156, 0.010561436635795028, 0.01893387246243514, 0.008197237609709803, 0.02198469642801584, 0.031157504449009815, 0.016612846375975043, 0.011636209294179333, 0.015176726720923168, 0.021297582058863326, 0.013741810017434125, 0.004467761012410583, 0.005001113316985195, 0.004924103621935103, 0.006016854709465144, 0.005360082857810569, 0.005764418606869206, 0.005850412059101285, 0.010497529350445293, 0.0036169899839947816, 0.0034401069368998343, 0.007036567397865198, 0.007058333210392055, 0.006425063155738335, 0.0030021120196422188, 0.007090777237152482, 0.0066930183837767354, 0.0033390074968338013, 0.007177098389820584, 0.006226490778245681, 0.01802035701334899, 0.00790752116465145, 0.00987847112386486, 0.011728741389597518, 0.02605865595483557, 0.036190142504675095, 0.0340209103371036, 0.021927240517191374, 0.02110376356705446, 0.03865510707091215, 0.04940323050734156, 0.048452313530582804, 0.037534623854776863, 0.06644830210337269, 0.05296978191633607]","[0.0021304553895622738, 0.0018487053046013274, 0.0018960233708298173, 0.00194051152690782, 0.0019414122521913308, 0.0018332570611797685, 0.0019015436332791178, 0.0018101858865284459, 0.0019528095128699026, 0.0020070234734889184, 0.0019440372128461524, 0.0018095913959296616, 0.001802041854591042, 0.0018313211592773584, 0.0019615186382862045, 0.0020573319991386767, 0.0019408987795815737, 0.0018304490583346776, 0.0020549958603950577, 0.0017781098156483092, 0.001977784325978436, 0.0019851663157611425, 0.0017843190731753424, 0.0018270974795498694, 0.0019755340988480215, 0.0020081203164615106, 0.0019149356225803907, 0.0018247103856269332, 0.0017627266651142944, 0.0017723399844761546, 0.0018496268312446773, 0.001895180030260235, 0.0019211588927174183, 0.001863981388092494, 0.0017839623682679433, 0.001750326548826505, 0.0017908405418024084, 0.001874264990216255, 0.0018900618512178282, 0.0018863480976134416, 0.0018049916258925645, 0.001770424936031048, 0.0017359555053823108, 0.001741532052710179, 0.0017694555935629987, 0.001783703566716665, 0.0018124832988469682, 0.0018035349274023297, 0.0018317936205701356, 0.0018680744057711605, 0.0018501055689955654, 0.0018453948455090887, 0.001835036906413734, 0.0017767852700948303, 0.0017504154582950414, 0.0017539697338425611, 0.001785203460436726, 0.0018311404733717936, 0.001832038527534688, 0.001778491684274223, 0.001783071914224664, 0.0017547772509735387, 0.0018071271385868897, 0.0018437363664640207, 0.0018072592960258957, 0.0018042448740220984, 0.0017423487872332952, 0.001773043622478884, 0.0018230070310480153, 0.001826149450411804, 0.0018659809550260148, 0.0017760079733523133, 0.0017878809141108345, 0.0018120143296922562, 0.001828706596247358, 0.0018926881493624937, 0.0018353355905035952, 0.0018755592237283264, 0.0017721592310368398, 0.0018053037839303647, 0.0017912931574987072, 0.0018265608795249618, 0.0018529284459883502, 0.0018077969087354675, 0.0018380321173167154, 0.0017445740928019279, 0.001808898724443202, 0.0018607067099890738, 0.0018448075556160254, 0.0018659031818728914, 0.0017983020554703162, 0.0018010575916664418, 0.0017448846116991333, 0.0017781533318242438, 0.0018556271435291563, 0.001845996312344272, 0.0017850475867525854, 0.0017501768287533678, 0.0017863634651531955, 0.0018495249662301323, 0.0018609182710388871, 0.0018513732421268497, 0.001795987725947361, 0.001771999271239221, 0.0018114660386104157, 0.0018153302937499068, 0.0018728255578548292, 0.0018653733120685783, 0.0018640637670473829, 0.0018475402969203231, 0.001820103607837687, 0.0017871059485690575, 0.0017958006101855956, 0.0017444048175274379, 0.0018169244430388083, 0.0017401127097099113, 0.0018033917632483934, 0.0017852252178815148, 0.0018066307941441379, 0.001840864634591551, 0.0018095787175936183, 0.0018814234812332329, 0.001823572116487181, 0.0018696033039505887, 0.0018425054789664873, 0.0017672155785003873, 0.0018008284068805325, 0.0017505904987006762, 0.001772664738523141, 0.001867908698851397, 0.0018348091620262403, 0.0018252655947375116, 0.0017540643840014563, 0.0017371664270089723, 0.001840729186329373, 0.0018561908075436745, 0.0018683949090509537, 0.0018299305206936531, 0.0017645701538328885, 0.0017904587416750126, 0.0017927969424491388, 0.0017843228656778019, 0.0018348178471881093, 0.0018063023874860318, 0.0018827083410607724, 0.0018482272666287274, 0.0018857656222335912, 0.0018801748008436384, 0.0019099778349084256, 0.0018944096383612954, 0.0018960948758861512, 0.001844248362657362, 0.0019462182323540978, 0.0018533909492688613, 0.0018547309767737862, 0.0019286193213430723, 0.0018105077584922437, 0.0017777847933958578, 0.001859134091424514, 0.0017994579702142357, 0.0017561693277045344, 0.001817431696754937, 0.0018025844130222558, 0.0018018251593682646, 0.0018743890844470723, 0.0019009030830547296, 0.001865626916736982, 0.0019152950889749956, 0.0018825802034878516, 0.0018657862693740271, 0.001854405495291833, 0.0017916946501460812, 0.001813048374316866, 0.001796025926895563, 0.0017973032432032018, 0.0018541273745857384, 0.0018248150121286842, 0.0018758959569762465, 0.0018901340325764323, 0.0019027594752218677, 0.0019467544873137007, 0.0018892459354610362, 0.001979467669985571, 0.0018680651266338786, 0.00196325587165331, 0.0019059343323322496, 0.0019309156917123051, 0.0019174110676928615, 0.0018807382272036735, 0.0018710307693314734, 0.0018998018921949794, 0.0018335237050073952, 0.0018911900202028494, 0.0018630526449855479, 0.0018644468393819974, 0.0018370093862032158, 0.0018232201733523517, 0.0018415087091129335, 0.0018406515900503575, 0.0018242156086103651, 0.0018383340774366416, 0.0018186695440878156, 0.0018275682869089449, 0.0019194177523620673, 0.0018033803625865865, 0.001884922512565117, 0.0018790668466395972, 0.0019023150327172934, 0.0019156542878073141, 0.0019638008944232285, 0.0018665865658607477, 0.0019655260463240067, 0.0019116051670662977, 0.0019755029329870575, 0.0019334832165205018, 0.0019762698076639675, 0.0019192854109739896, 0.0019901551998307856, 0.0019630978629378943, 0.0019713817997218126, 0.00195855884401138, 0.002022510775537307, 0.0019113218604113638, 0.00193502152536723, 0.0018994051751485147, 0.0019322886123342533, 0.0019350935559004586, 0.0019642746423947422, 0.001873438514753641, 0.0019201845495359592, 0.0018790246467286133, 0.0018495672613315448, 0.001835718508475352, 0.0018675650192748817, 0.0018145269559933007, 0.001811997174511751, 0.0018327712700110525, 0.0018681712263361526, 0.0018727304902730396, 0.0019180311799533048, 0.00198390333590391, 0.0021417433188878287, 0.0018567382608854228, 0.002498508910185436, 0.0018232912934663093, 0.0020328433907626825, 0.001829011380564401, 0.0020345614763820617, 0.0019029724683087752, 0.0019623796469712042, 0.002075000200099029, 0.001855626369463743, 0.002099260097068544, 0.0018811752310264546, 0.0018331033810561534, 0.0019681021106141253, 0.001879998883785608, 0.0018029712588855616, 0.0018671182060140848, 0.0019364210353130012, 0.0019097832679228846, 0.0018290429104644373, 0.0018164058024892121, 0.0018943615195994878, 0.0019385713157089664, 0.0019142311889657657, 0.0018623970906913939, 0.0018091222563326277, 0.0018265945840117558, 0.0018775233640644226, 0.0019529049965882294, 0.001841572274129776, 0.0018232672662443342, 0.0018006462969776058, 0.0018103636614077863, 0.0018786387852501145, 0.0018903263194939297, 0.0019373778046047037, 0.001882020420734436, 0.0018654792876373874, 0.001815682134619343, 0.0018121896949030705, 0.0018395633418730444, 0.0018772845222738196, 0.0019347689835514195, 0.001930560834656948, 0.0019114200419422178, 0.0018521125803994869, 0.001882708173512754, 0.001866747973774925, 0.0018424167913945588, 0.0018321333838323163, 0.0018160707784883514, 0.0018131791479571707, 0.0018223583269272596, 0.001841712844666114, 0.0018956017251466066, 0.00191341023358326, 0.0018136964828542625, 0.002375792156266903, 0.003636302463761762, 0.002868813386660337, 0.0018231392309368069, 0.0018741645803932326, 0.0028293018373377744, 0.005130761438075103, 0.008974603114865762, 0.011334192357669219, 0.009556838985306123, 0.004860025187388309, 0.002475493103240035, 0.0018210609836467845, 0.0020945735831451678, 0.001815971069086796, 0.002327443732113387, 0.003437667309424907, 0.00463587006307027, 0.005112366982380659, 0.003887857313046633, 0.002506982560850968, 0.0018110874090317987, 0.0025327723416710755, 0.0039204367853248314, 0.0051181640807868535, 0.003855680218429526, 0.002252112345342931, 0.0021479750995637426, 0.002756108669435492, 0.003824862448282499, 0.0033199984145489683, 0.00311475594847036, 0.0024468039769617563, 0.002124579189196023, 0.005190165074109949, 0.009569767438060506, 0.01384329866329774, 0.016841913959351033, 0.01670320559478267, 0.01211314128186986, 0.0070545594516668204, 0.0037733217101873447, 0.002111662810833003, 0.001960031410038615, 0.0030374395389634683, 0.005108342069916386, 0.007886977814837715]",64.0,2.0
