start_time,model_name,model_pkl_path,device,learning_rate,batch size,encoder_sequence_length,decoder_sequence_length,best_train_l1_loss,best_train_mse_loss,best_valid_l1_loss,best_valid_mse_loss,epoch_for_best_valid_loss,train_mse_curve,valid_mse_curve
2019-11-05 11:38:03.189447,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 11:39:00.639871,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 11:40:51.874370,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 11:41:15.275703,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 13:10:32.122007,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 13:37:25.017937,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 13:39:43.447116,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 13:45:26.637155,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 13:46:02.389694,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 13:46:44.276528,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 13:51:35.101152,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 13:54:36.874335,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 14:02:53.602296,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 14:05:23.750027,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 14:07:38.631186,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 14:21:27.391935,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 14:22:35.821570,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-05 14:22:58.785708,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,32.0,40.0,4.0,0.4735163529119882,0.2973513012774627,0.3540396859650226,0.17889622079811113,0.0,[0.2973513012774627],[0.17889622079811113]
2019-11-05 14:29:42.420441,STAttention,../rnn_model/saved_pkl_model/STAttention.pkl,cuda:0,2e-06,64.0,20.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
