start_time,model_name,model_pkl_path,device,learning_rate,seed,batch size,encoder_sequence_length,decoder_sequence_length,best_train_l1_loss,best_train_mse_loss,best_valid_l1_loss,best_valid_mse_loss,epoch_for_best_valid_loss,train_mse_curve,valid_mse_curve,num_hidden_state,num_layer,recon_error
18:20.8,transformer_v4_train_valid_new_recon,../rnn_model/saved_pkl_model/transformer.pkl,cuda:0,0.001,2017.0,64.0,20.0,4.0,0.026552866,0.001269558,0.029218602000000007,0.0016364889999999999,18/135,"[0.014370315227122432, 0.0018433986099189899, 0.001641991240157648, 0.001578248064458185, 0.0015509173223229114, 0.0015321382130393296, 0.001521112054177349, 0.0015078595424912232, 0.001457698077853584, 0.0014107778939503395, 0.0013914811958749239, 0.0013591046035045357, 0.0013476612159881987, 0.0013222844117688972, 0.0013297306060487436, 0.0013067303183591456, 0.0012849155152268009, 0.001277119291107587, 0.0012695580886198383, 0.001268885370623063, 0.0012556106435490041, 0.0012403188470444895, 0.0012291801628046951, 0.0012315269725240293, 0.0012176450741032232, 0.0012120120804589654, 0.0012011063728643613, 0.001193480139395006, 0.0011866167147492074, 0.0011847811737882477, 0.0011787345143773422, 0.0011749241876709198, 0.0011734983760629425, 0.001162676560983206, 0.0011676164969122707, 0.0011620324986822163, 0.0011468867612783977, 0.0011524959899567439, 0.0011536196025039548, 0.0011477888203534755, 0.001146099857538321, 0.0011451245975058052, 0.0011643128133847157, 0.0011330054888311382, 0.0011435179396800039, 0.0011200936001761514, 0.001121732802516189, 0.0011043855192034264, 0.0010947799247378247, 0.0011034266599029487, 0.0010962924118943574, 0.0010766839119412766, 0.0010706793800837654, 0.0010805301934555275, 0.0010651501991595681, 0.00108840805719586, 0.0010844939468732072, 0.0010546991107625197, 0.0010501282427586018, 0.0010399801676863939, 0.001036616398577285, 0.0010399076742253867, 0.001032461867139042, 0.0010663668730538029, 0.0010378296076685436, 0.0010274118687237164, 0.001012089052520569, 0.0009997691340083309, 0.0010696099577433022, 0.0010221392928959688, 0.0010074282305261109, 0.0009846829364490463, 0.0009740833861969452, 0.0009705931204242519, 0.000984938692871368, 0.000983586943276144, 0.0009724446006366232, 0.0009773633538009547, 0.0009570734566386315, 0.0009579633019133908, 0.000939838157790502, 0.0009429704528803633, 0.0009408842361254299, 0.0009505360077575199, 0.00097006956518638, 0.0009513657007209483, 0.0009259870509007298, 0.0009105899869670154, 0.0009318282692667446, 0.0009067402908177172, 0.0009526709716597274, 0.0009340887443221673, 0.0008991748595916414, 0.0009000775002609444, 0.0008964939893529499, 0.0009107338000881326, 0.0008987841416325276, 0.0009048561276469215, 0.000899631687464419, 0.0009041002334754152, 0.0008826759802717818, 0.0008770327385417212, 0.0008593749594861817, 0.0008789765505758192, 0.0008645794067843123, 0.0008949020476137077, 0.0008813013973548103, 0.0008460230932722784, 0.0008480603533645176, 0.0008349370139648427, 0.0008708441151480977, 0.0008781649590693723, 0.0008423490448499829, 0.0008369334019882635, 0.0008501472150667658, 0.0008410507231341027, 0.0008307795901525539, 0.000816815258910653, 0.0008157755088097112, 0.0008281978930652821, 0.0008229877053983818, 0.0008195988749969463, 0.0008317528264236878, 0.0008300746199662041, 0.0008638508779315782, 0.0008139639486010748, 0.0008344174055922879, 0.0008455559496191531, 0.0008020580227509944, 0.0007913238122912628, 0.0007778006996213361, 0.0007787026353669224, 0.00078337275097018, 0.0007941393896896207, 0.0007916832391303856, 0.0007764611709013951]","[0.0018410338818064921, 0.0017998170268793518, 0.0017960281047335529, 0.0017933142678505116, 0.001814480370760046, 0.0017913920468405134, 0.0018828229167611227, 0.0018162530869920994, 0.0019748119335457844, 0.0017123974854597352, 0.0016843561239151673, 0.0016911042582980552, 0.001687393500725483, 0.0016782133588004488, 0.0016724496982623261, 0.001641773229214148, 0.001686895416491757, 0.001688119124462521, 0.0016364889938363825, 0.0016437356115912424, 0.0016520261338523047, 0.0016507843412090462, 0.001637586596508889, 0.0016421514203782182, 0.0016823748745802012, 0.0016724441608588036, 0.0016906104788726585, 0.001707968472216565, 0.0017752821242518642, 0.0017057378030545846, 0.0016604786403579535, 0.0017225768181730757, 0.0016680266068490979, 0.001672743978285855, 0.0016514822337929938, 0.0017059859992414304, 0.001666376809205778, 0.0017347375825201008, 0.0016695243833525168, 0.00172524124762596, 0.0016555708147339768, 0.001667130491593955, 0.001748631685296749, 0.0017057320142707245, 0.0016901505385668804, 0.0017641191888897382, 0.0016644688030182906, 0.0017026132676279642, 0.0017900980777455146, 0.0017197271130958592, 0.0017833446835648719, 0.0017489907389332715, 0.001743659232538398, 0.0017469645769509312, 0.001693968293333815, 0.0017326017470702857, 0.001737553970427713, 0.0016788216237398376, 0.001660289173142391, 0.0017062610112499076, 0.001723121675780391, 0.00171064516109834, 0.0016519239909210048, 0.001696739314446369, 0.0017679127791620135, 0.0016912854075749088, 0.001722120122144838, 0.001759179365043375, 0.0017175052914983379, 0.0017672908558909381, 0.0017173682604302335, 0.001707319067253803, 0.0018259203649934504, 0.0017368165407698232, 0.0017286201243053427, 0.0017397411418362306, 0.0017602089178431165, 0.001785048367430016, 0.00178266862205199, 0.0017603202371162126, 0.0017679473813776705, 0.0018253466363863222, 0.0017801635875622486, 0.0017790956093909239, 0.0018119021027174953, 0.0017402648828555268, 0.0017341226326547318, 0.0018390328073260057, 0.0017883244935157044, 0.0018379238547992656, 0.0017949509028867296, 0.0018537652500966503, 0.001806260279768689, 0.0017854824859219103, 0.0017965760134457313, 0.001917440704566396, 0.0018263224564789497, 0.001800571709671723, 0.0018040128372056963, 0.0018048730344961878, 0.0018114310997579205, 0.0018562587223701424, 0.0019531223058168376, 0.0017807017871086578, 0.0017705791019629893, 0.0017800485551521018, 0.0018646324054686005, 0.0018476948223926208, 0.0018333224055183295, 0.001697945695083875, 0.0018116994050925003, 0.0018195217612179016, 0.0018597937957895408, 0.0019148433565643135, 0.0018034788273315835, 0.001784252376387735, 0.0018137093124256194, 0.001753167020269557, 0.0017664190241043548, 0.0018644902725949639, 0.0018626586316603717, 0.0017853932203162092, 0.0018614876796593787, 0.0017729120669313348, 0.0017357076560454137, 0.0017947345450111142, 0.001822319158076585, 0.0017296479999568764, 0.0018765580242980722, 0.0018407756886137955, 0.001843065795473304, 0.0018633292670678962, 0.0018488117039541377, 0.0018550848945269136, 0.001861148307248336, 0.0017948589379807095]",128.0,2.0,
24:40.7,transformer_v4_train_valid_new_recon,../rnn_model/saved_pkl_model/transformer.pkl,cuda:0,0.003,2017.0,64.0,20.0,4.0,0.028309871,0.001484313,0.029842547,0.001796249,,,,,,
51:36.5,transformer_v4_train_valid_new_recon,../rnn_model/saved_pkl_model/transformer.pkl,cuda:0,0.001,2017.0,64.0,20.0,4.0,0.027035164,0.00131935,0.029186626,0.001639605,34/105,"[0.04139525256214859, 0.0022934913951697766, 0.0017842370595458833, 0.0016593281777822592, 0.0016011790464405815, 0.00156609633087196, 0.0015568992892249348, 0.0015430510925574135, 0.0015271243250810475, 0.001525764255810179, 0.0015234697530707292, 0.0015126864203298207, 0.0015307844658922507, 0.0015063335976270105, 0.0015041264702144042, 0.00150441303617676, 0.0015108303659922284, 0.0014967484498082644, 0.0015098587137091267, 0.0014857091705857658, 0.001485282487688761, 0.0014748760223779725, 0.0014715229351786145, 0.0014655702222892448, 0.0014606246460056786, 0.0014403216495469356, 0.0014277650813574682, 0.0013647177015451808, 0.0013529325390648796, 0.0013328497315749257, 0.001344416025692844, 0.0013289310212391146, 0.0013300745157223935, 0.0013331511276272428, 0.0013193497459985605, 0.0013173710003634143, 0.0013269621935783685, 0.001329039463558548, 0.0013231093116048004, 0.0013195445374534233, 0.001333240902974934, 0.0013216554585365754, 0.0013468864575499227, 0.001324045437276209, 0.0013317805710081423, 0.0013472935260731458, 0.001374551986353163, 0.0013458308897583194, 0.0013461086444958056, 0.001340547452573999, 0.0013334290823932655, 0.0013604703385354591, 0.0013533769659723736, 0.0013362980278553596, 0.0013319574052388188, 0.0013459792753967113, 0.0013420438520656641, 0.001336194413073505, 0.0013516107069210083, 0.0013409914602898576, 0.00133655913954328, 0.001338709375238334, 0.0013397489011915432, 0.0013340148117743143, 0.001334834811232665, 0.0013416138276951747, 0.0013207946728737458, 0.001321424083245239, 0.0013157126483461146, 0.00131239924285283, 0.0013156117130461978, 0.0013137278370546352, 0.001309066471413488, 0.0013171182557855583, 0.0013153763551931334, 0.0013202757033383093, 0.001345035935673626, 0.0013296340369665738, 0.0013086113424969127, 0.001316694712082377, 0.0013109885186062436, 0.0013115007079139516, 0.0013043619443093896, 0.0013061450363087946, 0.0013099580724049585, 0.0013100219628701594, 0.0013039285577229065, 0.0013050493299935364, 0.0012966516422550322, 0.0012906643588389193, 0.0013063707738183439, 0.0013022795062285761, 0.0013015359491868799, 0.001299868022813333, 0.0013062405579746573, 0.0013054008282095872, 0.0012913383331242434, 0.0013444580501768718, 0.0013476479739061356, 0.0013281067316188832, 0.001314575873792573, 0.0013183651992714146, 0.0013071638229688969, 0.001296406588645765, 0.0013073559674223402, 0.0013026316965047723]","[0.0018460316376269356, 0.0018130277064731242, 0.0018590614372342416, 0.001814506979336819, 0.0018187525469789301, 0.0017964705948943047, 0.0018045601133093402, 0.0018149311212914904, 0.0018480848879195177, 0.0017993847345728633, 0.001796134601725818, 0.0018774798359967523, 0.0017990726206175327, 0.001826097373210999, 0.001822816582836702, 0.0017967368514471493, 0.0020191040117764373, 0.0017752377182030333, 0.0018610886124136683, 0.0017918269054012393, 0.0017795698246458075, 0.0017656806899889648, 0.00185654771956871, 0.0017875019776900964, 0.001750612910964864, 0.0017484483791382185, 0.0017222614010928997, 0.00173768858044091, 0.001669168303423858, 0.0016645059177580362, 0.0016989542905671091, 0.001679328771098261, 0.001654358515464752, 0.0016790597871007337, 0.0016396054147312848, 0.0016478079461983844, 0.0016936746881353658, 0.0016748216124712028, 0.0016706908757511813, 0.0017321933103101022, 0.00168212560315074, 0.0017901370749593927, 0.001726392220327078, 0.001721622414022152, 0.001693459921055934, 0.0017315297698407628, 0.001780855587100262, 0.0016975606053525193, 0.001755074615805195, 0.0017025693349161564, 0.0017363780848477241, 0.0017019407510255964, 0.0017484579654922197, 0.0017011431653492645, 0.0017173628356041653, 0.0017207270989624353, 0.0016953222751668604, 0.0017239996852547667, 0.0017290433413338858, 0.0017042505960389563, 0.0017177099342826384, 0.001714400341990148, 0.0017383927082806662, 0.0017131000173861508, 0.0017083309070145773, 0.0017285966403925647, 0.0017057654702432126, 0.001698003000206222, 0.0017361316534403998, 0.0017047451021006475, 0.0017135354906453618, 0.0017095883786268941, 0.0016837286632405697, 0.001703430975244923, 0.0016960634505836763, 0.0017137285347536698, 0.0017986103340952688, 0.0017075906239020138, 0.0017219887289044622, 0.0017385494934937375, 0.0017450733403265885, 0.0017837874730793084, 0.0016850282432982228, 0.0016954804816702892, 0.0017250987469566638, 0.001708484392301026, 0.001715020797276808, 0.0017324138277947166, 0.0017251745275743715, 0.0017353287465604289, 0.001725648967984163, 0.0016875487213678002, 0.0017274899905864764, 0.0017696199874690437, 0.0017194351754509485, 0.0016935874508427723, 0.0017221152032776685, 0.0017768780855656407, 0.001752362198933222, 0.0016953290253365924, 0.0017211862844875552, 0.001688921385941065, 0.0016765491262968671, 0.001754845526442955, 0.0016949552048642475, 0.0017173857380799785]",128.0,4.0,
53:46.8,transformer_v4_train_valid_new_recon,../rnn_model/saved_pkl_model/transformer.pkl,cuda:0,0.001,2017.0,32.0,20.0,4.0,0.027490808,0.00136778,0.029543258,0.001697172,14/50,"[0.021475126804592272, 0.001714355937698573, 0.0016125938242484007, 0.0015601445935236919, 0.0015429962966372439, 0.0015388773485712028, 0.001534663915964749, 0.0015285993094597196, 0.0015011861238909052, 0.0014370961196930275, 0.0013979479718923785, 0.001383123310518873, 0.001376268640417832, 0.0013651822974875786, 0.0013677796335422655, 0.0013717055396795612, 0.0013693989829696683, 0.001377485965851962, 0.0014235783550529406, 0.001404905342657726, 0.0014003228140674604, 0.0013963463514411658, 0.0014392903116589556, 0.0014519562212511052, 0.0014555399468199489, 0.0014581361486292212, 0.001465122423116092, 0.0014657455423971618, 0.0014616251688866068, 0.0014663650577074914, 0.0014649870288005172, 0.0014667730439661421, 0.0014661199546538715, 0.00146625776201466, 0.0014647115102341367, 0.0014662276211391506, 0.0014669898630007947, 0.0014651736360492226, 0.00146621459210999, 0.0014652935948830036, 0.0014651708248764718, 0.0014653586244978557, 0.0014657877432729133, 0.0014646929259108411, 0.001464278123486859, 0.0014653905817900543, 0.0014645159349857845, 0.0014651119104427033, 0.0014642421628904235, 0.0014647688534630474, 0.0014645265276545083]","[0.0017962392255187977, 0.0019465405426812, 0.001840472347384503, 0.0017964757936059978, 0.001797806529474066, 0.0019418846785121567, 0.0018574129793265896, 0.0018041013413144706, 0.001730964744238408, 0.0019973666067516615, 0.0018469420908361796, 0.0017809998467922783, 0.0017085999757650175, 0.0017466207961091302, 0.001697171671356965, 0.0017317064905380524, 0.0017887369734695651, 0.0017861871705723128, 0.0017685920616054068, 0.0017414982948749029, 0.001768118736735842, 0.0017744068857180057, 0.001832889049802651, 0.001790535352563813, 0.0017691395126518557, 0.0017965529772841914, 0.0018016175551795412, 0.001801839238096663, 0.0017985530379279466, 0.0017979867132073574, 0.0017972972124410732, 0.0017959813060940007, 0.001797580859971816, 0.001795968373758964, 0.0018000533608566191, 0.001799570617219945, 0.0017982602757811138, 0.0017972315705105006, 0.0017962784187837534, 0.0017964265208210346, 0.0017969438852230598, 0.0017988442917927527, 0.0017989543272990856, 0.0018000355553890036, 0.0017980762308330408, 0.0018191115539213949, 0.0017985110449384653, 0.001810032090461291, 0.0017981109760092716, 0.0017962639090850704, 0.0017964693702946693]",128.0,4.0,
31:36.0,transformer_v5_train_valid_new_recon,../rnn_model/saved_pkl_model/transformer.pkl,cuda:0,0.001,2017.0,64.0,20.0,4.0,0.02734061,0.00134823,0.029991141000000002,0.0016978179999999998,25/25,"[0.013675584187679692, 0.0019453307951399182, 0.0016988203320549339, 0.0016127964353075672, 0.0015528855071266733, 0.001503986683069569, 0.0014547492907760738, 0.0014581712799272835, 0.001439093404548572, 0.0014212956621172679, 0.0014202631738240116, 0.0014123328680362944, 0.0014069786411710083, 0.0013964474847596858, 0.0013927660110015525, 0.0013945784612085402, 0.0013965796462185578, 0.0013993285005932767, 0.0013950330363483637, 0.0013870175688936587, 0.0013847133710411846, 0.0013791180369495646, 0.0013704289555503313, 0.001354584329535166, 0.001348346435286115, 0.0013482304143935483]","[0.0017962231995425299, 0.001802053947927901, 0.0017950337701272425, 0.0017865255742415705, 0.0019282650414874758, 0.0017499726497220223, 0.0017540730845572038, 0.0018443348062746636, 0.001994274447897224, 0.0017590420979464037, 0.001748219209180756, 0.0017697761899658612, 0.0017506866459990596, 0.001743668969848531, 0.0017391549145731216, 0.0017720677776026776, 0.0017700891584864111, 0.0017651389532077771, 0.0018150397137595485, 0.0017489684920931991, 0.0018417072632083936, 0.0018452882042645916, 0.0017269289109518157, 0.0017091687538425674, 0.0017213385090344474, 0.001697817920313145]",128.0,2.0,"[{'MAE': 0.03047089544837103, 'MSE': 0.0017469836766758034, 'MAPE': -0.8692572640482172}, {'MAE': 0.04443133059288974, 'MSE': 0.003661209000331976, 'MAPE': -2.7129089695912363}, {'MAE': 0.056797569749296194, 'MSE': 0.005742389013387645, 'MAPE': 3.9701411657111465}, {'MAE': 0.06669686624311312, 'MSE': 0.007671279628184945, 'MAPE': -13.722037559795886}, 0.04959916550841752, 0.004705465329645092]"
31:55.3,transformer_v5_train_valid_new_recon,../rnn_model/saved_pkl_model/transformer.pkl,cuda:0,0.001,2017.0,64.0,20.0,4.0,0.027233731,0.0013404570000000002,0.02931775,0.0016770539999999999,25/25,"[0.01680135192125727, 0.002146454577498879, 0.0017247778956536513, 0.001632719319661081, 0.0015692644265675865, 0.0015459639134106757, 0.0014829949285443975, 0.001455819637846531, 0.0014468378966895463, 0.0014306467511428736, 0.0014247365716525782, 0.0014152738064056704, 0.0014165993167270098, 0.0014110813275923777, 0.0014118907800476834, 0.0013901962022662409, 0.0013930616049399568, 0.0013879139374463063, 0.00138016195645561, 0.0013718930470566805, 0.0013683209064203053, 0.0013691029864818743, 0.0013667852154711662, 0.0013559500248498124, 0.0013469249072474382, 0.0013404571932344313]","[0.001811646439958937, 0.0018002197228290222, 0.0018074228818487418, 0.001794061988111135, 0.001792439390076222, 0.0017752886524649112, 0.0018139034759120218, 0.0017479386188315002, 0.001781929326550728, 0.0018241431750868867, 0.001760741251208666, 0.0017655530616968542, 0.0017505552342089897, 0.0017880570216380716, 0.0017770897836301598, 0.0017349228063332184, 0.0017271482060755511, 0.0017364222324801261, 0.00171968431831184, 0.001744165533646982, 0.0017137342832399185, 0.0017112752455951913, 0.0017244632568230833, 0.0016903500942574753, 0.0016900734869753021, 0.0016770542786037038]",64.0,2.0,"[{'MAE': 0.029550089695042345, 'MSE': 0.001712024470601771, 'MAPE': -0.2215233963533574}, {'MAE': 0.04217266332899776, 'MSE': 0.00357313010070071, 'MAPE': -5.2007862984756725}, {'MAE': 0.053550357034730066, 'MSE': 0.005564062938240702, 'MAPE': 2.18834212180564}, {'MAE': 0.06273525856032905, 'MSE': 0.007378385995643181, 'MAPE': -6.748499815029735}, 0.047002092154774806, 0.004556900876296591]"
2019-12-11 19:58:32.592132,transformer_v5_train_valid_new_recon,../rnn_model/saved_pkl_model/transformer.pkl,cuda:0,0.001,2017.0,64.0,20.0,4.0,0.027233731274323242,0.0013404571932344313,0.02931775036012078,0.0016770542786037038,25/195,"[0.01680135192125727, 0.002146454577498879, 0.0017247778956536513, 0.001632719319661081, 0.0015692644265675865, 0.0015459639134106757, 0.0014829949285443975, 0.001455819637846531, 0.0014468378966895463, 0.0014306467511428736, 0.0014247365716525782, 0.0014152738064056704, 0.0014165993167270098, 0.0014110813275923777, 0.0014118907800476834, 0.0013901962022662409, 0.0013930616049399568, 0.0013879139374463063, 0.00138016195645561, 0.0013718930470566805, 0.0013683209064203053, 0.0013691029864818743, 0.0013667852154711662, 0.0013559500248498124, 0.0013469249072474382, 0.0013404571932344313, 0.0013295608651129663, 0.0013204783370695204, 0.001302943450787223, 0.0012985732397051703, 0.0012920927148613339, 0.0012915822997617212, 0.001279548390219194, 0.0012712392784611358, 0.001270320533565117, 0.0012535250199655103, 0.001251552799698583, 0.0012419966794936326, 0.0012353172409026601, 0.0012265466232732637, 0.0012240674866373696, 0.0012166633536635245, 0.0012080441155079855, 0.0012002643812010425, 0.001190078163066704, 0.0011882948266594409, 0.0011762502297401449, 0.0011740860814493644, 0.0011709556530245184, 0.0011746585819335108, 0.0011720318446586742, 0.001164885884850641, 0.0011533192225129895, 0.0011493024411122442, 0.0011350815938541265, 0.0011270655695675713, 0.0011215749542738275, 0.0011233827522093977, 0.0011481141932990443, 0.0011473396588477065, 0.001132537260296554, 0.0011062336730570095, 0.0011103836020701745, 0.0010892695719016026, 0.001081200399679178, 0.0010898521408639354, 0.0010911974561007085, 0.0010781459848316726, 0.0010677443674793827, 0.001067059852783594, 0.0010727224350541584, 0.0010557522748349986, 0.0010435536414711577, 0.001042879802735718, 0.0010362131405655213, 0.0010379866347326615, 0.0010428029900089997, 0.0010314294071456429, 0.0010201887094778478, 0.001007948332055837, 0.0010048872048359426, 0.0010017050272278303, 0.0010157333483060214, 0.0009977537130445593, 0.0010019779250023176, 0.0009987960715562064, 0.0009843458812902502, 0.0009784298974349168, 0.0009922900697658897, 0.0009885573259925274, 0.0009789785689568837, 0.000962478459558002, 0.0009713600467162423, 0.000958341955771999, 0.0009793086564013971, 0.0009791339761757636, 0.0009642923094823607, 0.0009522221441244326, 0.0009602571761065796, 0.0009511400439303101, 0.0009370265378699077, 0.0009430074578380078, 0.0009590869747585931, 0.0009285289588711065, 0.0009367345156629174, 0.0009446964804687697, 0.0009214662273352688, 0.000916694789720977, 0.0009175921207903601, 0.0009184407495741748, 0.0009147019182764076, 0.0009131749001079501, 0.0009016333735105453, 0.0009074314860485556, 0.0009104758840329555, 0.0009039432141294405, 0.0008957966503195814, 0.0008948329239260426, 0.0008938593533628451, 0.0008856878789252401, 0.0008889733230340094, 0.0008913864246865436, 0.000892900202059295, 0.000879202265734913, 0.0008787863317990253, 0.0008695280288400139, 0.000879299500185317, 0.0008714113997756015, 0.0008695500614044375, 0.0008778482333381367, 0.0008970173484213568, 0.0008690141306068358, 0.0008708015944518004, 0.0008796025797575506, 0.0008774071057759307, 0.000861716894233517, 0.0008648451146263197, 0.0008550092892448587, 0.0008499420102292065, 0.0008447038450983265, 0.0008521450651958791, 0.0008580277020109107, 0.0008505476869897433, 0.0008495666106933862, 0.000851058821323796, 0.0008520421739899198, 0.0008544470923206671, 0.0008423652243285918, 0.0008390994611625864, 0.0008322729019046818, 0.0008305658726857779, 0.0008250032175327163, 0.0008211638231746317, 0.0008265283806133727, 0.0008401207120005989, 0.0008271061524283141, 0.0008320798200184675, 0.0008171786961289771, 0.000818647875981817, 0.00082194722255625, 0.0008115813017755912, 0.0008218241008114358, 0.0008097400926426568, 0.0008030125163161088, 0.0008205152126363587, 0.0008328794947123021, 0.0008251222071767842, 0.0008090589732865582, 0.0008108741949500197, 0.0008386256873031347, 0.0008395233155210188, 0.0008261036344878478, 0.0008212167529121699, 0.0008113856811027521, 0.0008057025296598138, 0.0008382003028228756, 0.0007980026617306619, 0.000802353745968292, 0.0007955599616433478, 0.0007915452440418509, 0.0007943077986025719, 0.0007969422533771136, 0.0007896636045429835, 0.0007797918745216229, 0.0007848165220534686, 0.0007838844662552792, 0.0007864398293606216, 0.0007885617192111683, 0.000797291682648488, 0.0007799865913677714, 0.0007910499918771115, 0.0007872167065899139, 0.0007754910189931111, 0.0007966294894650969, 0.0007668283715900754, 0.0007732543228927342]","[0.001811646439958937, 0.0018002197228290222, 0.0018074228818487418, 0.001794061988111135, 0.001792439390076222, 0.0017752886524649112, 0.0018139034759120218, 0.0017479386188315002, 0.001781929326550728, 0.0018241431750868867, 0.001760741251208666, 0.0017655530616968542, 0.0017505552342089897, 0.0017880570216380716, 0.0017770897836301598, 0.0017349228063332184, 0.0017271482060755511, 0.0017364222324801261, 0.00171968431831184, 0.001744165533646982, 0.0017137342832399185, 0.0017112752455951913, 0.0017244632568230833, 0.0016903500942574753, 0.0016900734869753021, 0.0016770542786037038, 0.0016855693621827023, 0.001706145985875852, 0.0017027126178708297, 0.0017145010764239826, 0.0016977276958801508, 0.0017435341423561613, 0.0017531841448354688, 0.0017884919703886895, 0.0017635408542016624, 0.0017728885440002349, 0.0017976001638069668, 0.0018112547759601212, 0.0017774602574818245, 0.00177788297558756, 0.0017758421810947687, 0.0017311580384477645, 0.0017078916879964398, 0.0018347529349029884, 0.0019458092795173218, 0.0018325964715536478, 0.0018524101482458658, 0.00194926744910305, 0.0018410107215538949, 0.0019048628791307027, 0.0018708671342100498, 0.0019408771819383888, 0.0021083328596592605, 0.0019098587838196001, 0.001793938078073232, 0.0018366135850006325, 0.0017992707044858444, 0.0019503242725117521, 0.0017986711700559482, 0.001894991363240099, 0.0018997693774648584, 0.0017743673883020305, 0.0019118634722922203, 0.0019507870797047411, 0.00207902994620931, 0.001985143440274092, 0.002066364265584315, 0.002015857395695543, 0.002064465619956276, 0.0019765694070464144, 0.0018763385961282548, 0.0019074361860895385, 0.002311502614027851, 0.0019406507784439312, 0.0019749534190990604, 0.002129308120756932, 0.0019956864602096217, 0.001919442565170127, 0.0019070882136565071, 0.002172937125458822, 0.0021138332763707243, 0.0019465334928379608, 0.0019702318605485853, 0.0021116138169808047, 0.002157201829294746, 0.002211753092834132, 0.0022580685748995006, 0.0023198996281640215, 0.0020850218607337922, 0.0021160247116503153, 0.0021485407122891847, 0.0021418286615389063, 0.0022820237535307857, 0.0024272115289612293, 0.0022216281613109856, 0.002298642030487267, 0.002007062371646228, 0.0020265694948138446, 0.00207861580829658, 0.0021562635563416306, 0.0021332903473464016, 0.0023026150871313864, 0.0024107223003079275, 0.002002711388650913, 0.002144256931637506, 0.0022384810586367826, 0.0022934844044477237, 0.00218147273651314, 0.002061119150232196, 0.002246234912660669, 0.0019517641752487519, 0.0021328029739619285, 0.0022590255881608516, 0.0022394720357484543, 0.002070244676740533, 0.0022672770127838294, 0.002115982172724146, 0.0022283307734651714, 0.002306581437741253, 0.0024836548005363773, 0.0019910136016423477, 0.00228429737163114, 0.002497246816426843, 0.002061165413809019, 0.002154086438867335, 0.002450151989430926, 0.0021756468583819465, 0.0021790205462641275, 0.002443972029620884, 0.002045051542694097, 0.0024008239455684858, 0.0022748348157300233, 0.002328410319943022, 0.0019666330676505364, 0.0020145776062426004, 0.0021522795054856893, 0.0022049415626327743, 0.0023394288689634955, 0.002077912064883244, 0.0022255680242369135, 0.0020821796561294533, 0.002415296227599566, 0.0022297682532283303, 0.0023372718567990667, 0.0022372353648009535, 0.002379542742446474, 0.00214396764979708, 0.002212677095955299, 0.00227768525511927, 0.00216564390127762, 0.0021375333263467136, 0.0023063033791054246, 0.0022222262226393097, 0.0021553369402721686, 0.0021499493875755714, 0.0022287577388112197, 0.002176676521200564, 0.0022951499111233996, 0.002414600676754592, 0.0023443360331949297, 0.0023920931188123567, 0.0021314577309537557, 0.0022964706352737907, 0.0021597898186563134, 0.0021559604070057253, 0.0022938879946205804, 0.0021678910879827625, 0.0022117354392821153, 0.0021172269659403423, 0.0022986034842228495, 0.0021830043361450615, 0.0023171468957705974, 0.002168642235459289, 0.0022203816909465816, 0.002209569035855296, 0.002250792738817796, 0.0021498350677295374, 0.0021412318615897834, 0.002258968519067371, 0.0021133737914919197, 0.0022434625329429306, 0.002420731733174442, 0.00217575455406824, 0.0022797532696890964, 0.00226447879781967, 0.0020897658094047354, 0.002316411547516319, 0.002295716192348154, 0.0021762156777165747, 0.002194554047341776, 0.0023657012178183914, 0.002231903737513246, 0.0022059955153163973, 0.0021689614309202674, 0.002132317062805069, 0.0020878930834562076]",64.0,2.0,"[{'MAE': 0.029550089695042345, 'MSE': 0.001712024470601771, 'MAPE': -0.2215233963533574}, {'MAE': 0.04217266332899776, 'MSE': 0.00357313010070071, 'MAPE': -5.2007862984756725}, {'MAE': 0.053550357034730066, 'MSE': 0.005564062938240702, 'MAPE': 2.18834212180564}, {'MAE': 0.06273525856032905, 'MSE': 0.007378385995643181, 'MAPE': -6.748499815029735}, 0.047002092154774806, 0.004556900876296591]"
