start_time,model_name,model_pkl_path,device,learning_rate,batch size,encoder_sequence_length,decoder_sequence_length,best_train_l1_loss,best_train_mse_loss,best_valid_l1_loss,best_valid_mse_loss,epoch_for_best_valid_loss,train_mse_curve,valid_mse_curve,num_hidden_state,num_layer
10:46.1,ANN_nD_train_valid,../rnn_model/saved_pkl_model/ANN_nD.pkl,cuda:0,2.9999999999999997e-05,64.0,40.0,4.0,0.478923515,0.34711371700000004,0.260751645,0.13957655,35/55,"[0.11618400867326296, 0.12506051905073243, 0.10752758335842526, 0.11099278515498019, 0.0982134744789278, 0.11254925838363937, 0.14761279614233389, 0.16322978647082978, 0.137379095899953, 0.13750600041677047, 0.15495825621677345, 0.13679540274611068, 0.1441259789228968, 0.16169379383920301, 0.19030212556443563, 0.18961778600305781, 0.20412210026495736, 0.1851370919603202, 0.18397713947355615, 0.19964912054676173, 0.19562313469444834, 0.21685214877591164, 0.210464927117999, 0.2500637364129798, 0.2569316813594222, 0.2769353276742271, 0.29121328609481356, 0.2705992044439073, 0.28211722243783743, 0.2769624984052916, 0.3352474153306162, 0.3371904039396151, 0.30927821451967413, 0.28734138614586874, 0.32062952982018106, 0.3471137174217241, 0.31620204518084516, 0.3062778161528898, 0.3846304987592338, 0.3957744165098588, 0.30902819864104963, 0.36640055219905077, 0.4349799670295546, 0.3601076339935252, 0.37212161610766153, 0.4648670805267114, 0.34596292628285097, 0.3868825357002588, 0.44587170555692024, 0.31736909903734595, 0.4286346783130502, 0.42712769870483164, 0.3536253887044881, 0.4922494578057541, 0.3608807827905646, 0.4414139035139274]","[0.15252396505739954, 0.15669235206312604, 0.2826828559239705, 0.28140124877293904, 0.43091197278764515, 0.48012207415368824, 0.49854061504205066, 0.33058229751057094, 0.28497698671287963, 0.3351354688405991, 0.3816679742601183, 0.357510659760899, 0.1900527714027299, 0.3744161887301339, 0.4382898883687125, 0.6774134172333611, 0.3031175947851605, 0.5875351849529479, 0.35316893292797935, 0.5433140946759119, 0.28522729873657227, 0.5590940919187334, 0.2936878618266847, 0.40439705153306327, 0.5976870371235742, 0.27912652707762187, 0.5572629832559162, 0.15096726334757274, 0.8356477326816982, 0.4974723160266876, 0.25046546442641154, 0.6808970484468672, 0.4571096109019385, 0.8327482375833724, 0.2505930695268843, 0.13957655024197366, 0.8865636991129981, 0.46343964768780604, 0.3434682703680462, 0.9891845080587599, 0.37512493646807143, 0.7587363627221849, 0.7738317059146034, 0.4117910987801022, 0.9330213308334351, 0.4080812093284395, 0.885308923986223, 0.3785065763526493, 1.3444429132673474, 0.4924029333723916, 0.5098943789800008, 0.9871341784795126, 0.2606637578871515, 0.32108571612172654, 0.8688283536169265, 0.6512822055154377]",64.0,1.0
19:19.9,ANN_nD_train_valid,../rnn_model/saved_pkl_model/ANN_nD.pkl,cuda:0,2.9999999999999997e-05,64.0,40.0,4.0,0.525730982,0.397068789,0.42273529200000004,0.347154258,3/125,"[0.2162737622031087, 0.31813694976121515, 0.335261400979004, 0.3970687888942642, 0.5522519763716044, 0.5541282367547705, 0.6997118479594951, 0.7379291789098219, 0.9026111193876838, 1.1344287513100653, 1.2267491940384165, 1.2953172048549695, 1.3595598247521732, 1.4715637560694286, 1.5900623116419215, 1.6828973700360554, 1.819563229966851, 2.0148802122097056, 2.202835573061078, 2.223387050522933, 2.0380813874585137, 2.003230103896621, 2.342967346607978, 2.6618350162738706, 2.458696435137493, 2.185999692147164, 2.54742857675066, 2.986137320355671, 2.60774536460572, 2.3716915351588552, 3.0252717096366797, 3.09701826223513, 2.461195132156169, 2.9411437376639795, 3.414740884119021, 2.610028966567469, 2.9757714128811448, 3.623624428412867, 2.651042976823456, 3.1648846859413875, 3.734568372798336, 2.593529177082087, 3.556790382264723, 3.6042279848238317, 2.663378172597441, 4.053417891462203, 3.1106653070767014, 3.1691066917453266, 4.177688961282802, 2.6863177031476853, 4.028320205449529, 3.5003209658578336, 3.0956836938858032, 4.376074488041406, 2.8055802396025733, 4.143389333906829, 3.5643721512310256, 3.294094980423836, 4.396269849557306, 2.898538006911521, 4.388809313002288, 3.3664650636871745, 3.7245724433805885, 4.171806021434505, 3.1518527488750787, 4.540447724103399, 3.179257640288833, 4.250974262897297, 3.720512841598951, 3.6928849368296284, 4.296585605837024, 3.3305083579340424, 4.480038817864564, 3.4137572036878496, 4.252284579689381, 3.8170560548152204, 3.8577160840552556, 4.236236575966135, 3.5991921937650693, 4.386900131559689, 3.615164791136782, 4.269129413194508, 3.8707997508165315, 4.014278395477261, 4.153179574171349, 3.8193116875286908, 4.2974165791682815, 3.7970110651130424, 4.237159030136143, 3.9692373164741532, 4.043174001435747, 4.202893751423534, 3.8558232609818623, 4.370203129732424, 3.800085960629245, 4.366234212122577, 3.918571232163457, 4.1814408883815855, 4.170801378935245, 3.9184168215072868, 4.440351394750591, 3.7078755356520086, 4.609963890189871, 3.6617064481299626, 4.577170171653088, 3.803688730210264, 4.357698640379303, 4.0895328622170934, 4.034651229228254, 4.4184106633298414, 3.7225652401833207, 4.688177017309185, 3.5331037271842196, 4.802874086172777, 3.5342214070508327, 4.710917049395271, 3.729878239515351, 4.435362916299351, 4.076644687060506, 4.056396784116318, 4.478348286347484, 3.6736961944140245, 4.826339799390399, 3.3971051720452152, 5.025589055866995, 3.3237327678240587]","[0.6383512291643355, 0.36879551311333975, 0.5404167973332935, 0.347154258357154, 0.7421613262759315, 1.0583405607276493, 0.4643074671427409, 1.4276919272210864, 0.561343064573076, 2.602847766876221, 1.4717746045854356, 1.3587705969810486, 1.2659582085079617, 2.3246667014227973, 1.7888688908682928, 2.7724156591627334, 1.5485764609442816, 1.0891741024123298, 2.0061494151751202, 0.8641906797885894, 4.986271052890354, 1.5659937964545356, 2.3169140338897707, 2.5841777907477486, 1.649603017171224, 5.305288479063246, 1.244682068294949, 1.3797896928257412, 5.7363253858354355, 1.7646753284666272, 1.8230365845892165, 4.996752410464817, 2.2716665108998617, 2.443013342221578, 4.564865679211087, 2.5797605699963038, 2.614161189397176, 4.725987413194445, 2.786271662182278, 2.196869903140598, 5.527669927808973, 2.8560328933927748, 1.4421755101945666, 6.710246737798055, 2.685807047949897, 1.0883962591489156, 7.177554395463732, 2.474132466316223, 2.0335703399446277, 5.793974733352661, 3.182326409551832, 3.3735769033432006, 3.0515360646777685, 5.72532304128011, 3.4168577406141494, 1.2135168327225578, 7.381034729215834, 2.870414794815911, 2.362595009803772, 5.324826701482137, 4.199836513731214, 3.675712831815084, 2.063876365290748, 7.026146316528321, 3.334423157903883, 1.9385201692581178, 6.070323101679484, 4.123869283994039, 3.541245192951626, 2.6453637388017444, 6.76823320918613, 3.627579347292582, 2.032883734173245, 5.878213204277886, 4.64557458559672, 3.457700080341763, 2.730513350168864, 6.704528596666124, 4.007180057631599, 2.2266398774252996, 5.260737021764119, 5.325280830595228, 3.555349686410692, 2.5989823606279163, 6.439631064732869, 4.703698878818088, 2.4096113284428915, 4.547059069739448, 5.736791308720907, 4.062201926443312, 2.25192055967119, 5.891063086191813, 5.3840269512600365, 2.8162857876883614, 3.91177442073822, 5.773631546232435, 5.136509439680311, 1.8670813189612494, 5.362039412392511, 5.385327291488648, 3.853029383553399, 2.7982256227069433, 5.701088915930854, 5.820801613065932, 2.2907165580325657, 4.69621401892768, 5.279338105519613, 5.475209278530545, 1.687457341618008, 5.586145459281074, 5.301490926742554, 3.8848935816023085, 2.9592426300048826, 5.478129662407769, 6.046150181028578, 2.157774315940009, 4.912691540188259, 4.915497250027126, 5.934595266977946, 1.5210451894336277, 5.789755874209934, 4.9460267702738445, 4.403821611404419, 2.7485298421647815, 5.450444655948215, 5.90758138232761]",64.0,1.0
28:52.2,ANN_nD_train_valid,../rnn_model/saved_pkl_model/ANN_nD.pkl,cuda:0,1e-05,64.0,40.0,4.0,0.38523950799999995,0.225974965,0.237493785,0.079674193,5/45,"[0.23893567816480302, 0.426202218839176, 0.35690333299388377, 0.28051761722815804, 0.2708577154547042, 0.22597496498979117, 0.274568919001556, 0.29265916084833526, 0.28689921521757233, 0.2976389653865091, 0.31875862891552453, 0.3239203848589022, 0.39298226940393977, 0.39399036794834813, 0.44560690643782097, 0.46450135706533613, 0.5336625248920627, 0.5602709221469854, 0.5985387459959001, 0.644203995290458, 0.7215871770273555, 0.731518039153579, 0.7205273666958059, 0.7861195872073163, 0.9052294451751625, 0.9505802020926168, 0.8950025164367355, 0.8861817011812045, 0.9570052375285959, 0.9353796492130423, 0.8818242043719323, 1.1038473317040307, 1.3172436799614498, 1.0472894668612143, 0.8263793276775703, 1.205844036722659, 1.4240499346985784, 1.0704312418358288, 1.0355919135647709, 1.370999380648797, 1.3126448638687642, 1.153209990117608, 1.2787920448045245, 1.365178709812545, 1.3294595316085478, 1.2723966028103544]","[0.18458643795715438, 0.2753945655292935, 0.7968809266885122, 1.1491144273016187, 0.08373585740725199, 0.07967419260078007, 0.7738061388333638, 0.46015815966659124, 0.574202909734514, 0.08383340860406557, 0.4637628995709949, 0.3356222990486357, 0.5335217128197353, 0.4612711621655358, 1.0178823338614569, 0.21892043534252378, 1.47441422674391, 0.557707119650311, 0.4600298093424903, 0.48822095692157746, 0.6445906387435065, 1.4387246224615309, 0.7504523522324033, 1.0204019460413192, 0.6455482774310641, 0.33650818334685434, 1.9851393540700277, 0.4434758245944977, 2.3313866085476347, 1.2141225510173375, 1.6265388568242392, 0.6597690959771474, 0.5228780766328176, 2.638226220342848, 1.3650672475496928, 1.1684790346357556, 1.131846973631117, 1.5794046958287558, 2.3657026953167386, 0.6303893566131592, 1.4129119806819492, 2.6989490535524157, 0.7532588846153683, 1.4558544172181023, 2.638870988951789, 0.9519598583380381]",64.0,1.0
56:06.4,ANN_nD_train_valid,../rnn_model/saved_pkl_model/ANN_nD.pkl,cuda:0,1e-06,64.0,5.0,4.0,0.028018651000000002,0.00142093,0.02990593,0.00176438,50/95,"[0.0026392166934346584, 0.002196523227770067, 0.00209112581861262, 0.0019484671724841864, 0.001882157989234782, 0.001868007050824573, 0.0018857656566436448, 0.001872826389484725, 0.0018569606482385765, 0.001833894486521057, 0.0017572072172506573, 0.0016982019181075142, 0.0017158266163986814, 0.0017016265655157687, 0.001641578219820699, 0.0016332533202797833, 0.001653063908548645, 0.0016241822625222252, 0.001619288720028444, 0.0016242020167873462, 0.0015806798226308098, 0.0015964630395637115, 0.0015811815922848304, 0.001551818286225673, 0.0015541665147969406, 0.0015210139319797185, 0.0015305905420852836, 0.001509762988798835, 0.0015097407856312945, 0.0015042916849417644, 0.0015008186323964422, 0.001499278619126494, 0.001494312035344356, 0.0014907182940379691, 0.0014887874690656298, 0.0014815143112077774, 0.0014910933916014492, 0.0014825001910833118, 0.0014785897957601004, 0.0014764626332924016, 0.0014720556496009643, 0.0014585402626312693, 0.001451895647175425, 0.0014564632799911174, 0.0014366717511937227, 0.0014400813089894614, 0.0014323164649096766, 0.00143231518273319, 0.0014238605818914466, 0.0014228563937770191, 0.001420930307101232, 0.00142065297879114, 0.0014220424922947253, 0.0014210551737895163, 0.0014200976548731862, 0.001418770739367458, 0.001418391381549901, 0.0014170602493654442, 0.0014169907635682422, 0.001416547390991225, 0.0014145670083058144, 0.0014111402930784456, 0.0014125442744016606, 0.0014135815571087993, 0.0014173047149487004, 0.0014113403994394519, 0.0014160736000875412, 0.0014161240823698123, 0.0014155055589212403, 0.0014152044045432723, 0.0014165435119812475, 0.0014158522556484445, 0.0014149063412815291, 0.0014181459045683378, 0.0014168662927563698, 0.0014100098625167649, 0.0014091442898366065, 0.0014115923472798496, 0.0014127008698929554, 0.0014107776977808745, 0.0014114387264894579, 0.001413440039813601, 0.0014166600041629139, 0.0014172517909997694, 0.0014142317916729708, 0.001413426321457804, 0.0014135129685457076, 0.0014126923662682387, 0.0014158169949910918, 0.0014155673482828357, 0.0014182454726314017, 0.001420543026127621, 0.0014142406572464298, 0.0014187889974384225, 0.001418898501163297, 0.001420598459920141]","[0.002263121070227698, 0.0021416016708506822, 0.0021594660868356516, 0.0021169895093867577, 0.0020708788280979127, 0.002060865431993299, 0.0020310893657381882, 0.001976716109541255, 0.0019771824437347088, 0.001989006499790556, 0.0020406285779305047, 0.001900143709013259, 0.0017950844255040636, 0.0018471861238959807, 0.0019383178460974616, 0.0018258707669491952, 0.0017860395473090337, 0.0019335337648434298, 0.0018166151348051134, 0.0017935405139923916, 0.0018780202455153422, 0.0018372702991825292, 0.0018770730872587351, 0.0018270034656430094, 0.001823427998025871, 0.0017881790204178336, 0.0017726808283631537, 0.0017975474967477987, 0.0017966384920138087, 0.0018017048107020065, 0.0017743406793010513, 0.0017754911204574855, 0.001803577989518929, 0.0017807181556146222, 0.0017910861770960166, 0.001807120336337363, 0.001819587421378346, 0.001779799150036914, 0.0018211820541502355, 0.001817011482921521, 0.0018137202823309453, 0.0018182741004748495, 0.001779017037364071, 0.0017702873357428382, 0.0017872476933657058, 0.001776979049631896, 0.001777124887327203, 0.0017694174919717506, 0.0017760446343755166, 0.0017776637924016342, 0.0017643797935426727, 0.0017656856011803988, 0.001780037935132386, 0.0017663928927024724, 0.0017647989046923652, 0.001773843405497066, 0.0017802613297385255, 0.001766847186225497, 0.0017713254680959405, 0.001771987541220509, 0.001770704634779307, 0.0017746181059679898, 0.0017664006061770103, 0.0017767033500054462, 0.0017798581163163533, 0.0017735554355677668, 0.0017881506656112333, 0.00178036468607568, 0.0017725575573302314, 0.0017813429739172723, 0.0017809239376060009, 0.001782071376910208, 0.0017806401573489982, 0.0017877165170560416, 0.0017802452190093451, 0.001778252782929525, 0.00178929313615599, 0.001791604353846716, 0.0017771560591287338, 0.001778552528716378, 0.0017796335984942514, 0.001790860263569342, 0.001792854053776834, 0.0017849206412722776, 0.0017828174488066317, 0.0017790706024842931, 0.0017771575277527939, 0.0017755164446278506, 0.0017791541138469436, 0.0017796367845641305, 0.0017762386309146717, 0.0017829533176404516, 0.001779198737374947, 0.0017806363591392124, 0.0017840637982782018, 0.001782063369838787]",64.0,1.0
56:17.6,ANN_nD_train_valid,../rnn_model/saved_pkl_model/ANN_nD.pkl,cuda:0,1e-06,64.0,10.0,4.0,0.030618145,0.001634129,0.029988268,0.0017630179999999999,7/95,"[0.0021239657634200314, 0.0018979871500211444, 0.0018023808264219876, 0.001730133177331798, 0.0017074694148218517, 0.0016787006688247647, 0.0016693788341334017, 0.0016341293838456562, 0.0016115154364810052, 0.0015909465879474596, 0.001559741049619052, 0.0015205396175286758, 0.0015200131292357135, 0.0015241364888635913, 0.0014882903952583753, 0.0014764365758772589, 0.0014848101997326092, 0.0014618383878095909, 0.0014585509123820914, 0.001454915722397295, 0.0014452940922034957, 0.001441428349713553, 0.001436775893703597, 0.0014249132048899504, 0.0014189486940152098, 0.0014142968736264793, 0.0014069904057110933, 0.0014061997995135575, 0.0013969202005903838, 0.0013943926316431275, 0.0013868437090422958, 0.001383904658080444, 0.00138739789196146, 0.0013774727239306934, 0.0013759000201449725, 0.0013738130933208938, 0.0013692886005824648, 0.001370568674035854, 0.001362091745249927, 0.0013658538285786935, 0.0013610535235020708, 0.0013588048795557153, 0.0013572092298919963, 0.0013498773964608181, 0.0013548731141420113, 0.0013523856959388031, 0.0013506949613274729, 0.0013466827497104934, 0.0013456771392066505, 0.0013423934432572444, 0.0013429162961441138, 0.001343629718661689, 0.0013412441384595259, 0.001338664382967573, 0.0013400057590571722, 0.001338292046891299, 0.0013359279832635487, 0.0013349132833601032, 0.0013337652321174247, 0.0013383492066535213, 0.0013328065480831084, 0.0013335230850321318, 0.0013321868932834255, 0.0013330391203297703, 0.0013303012017595443, 0.001330174418559905, 0.0013296623990513405, 0.0013308281102089098, 0.0013278243866767117, 0.0013316079396278552, 0.0013307623463253188, 0.00133174847334222, 0.0013254962891124148, 0.0013284939641933064, 0.001327221713881703, 0.0013303377384831872, 0.0013300098187112614, 0.0013301493661112837, 0.0013304659879691796, 0.001331721599894262, 0.0013301846788661008, 0.001335079481668297, 0.0013324305782086879, 0.0013354575129300458, 0.001333148561344734, 0.0013323916154154654, 0.0013329266338642605, 0.0013316049941915773, 0.001335767695123268, 0.0013384891820888843, 0.0013371170639930015, 0.0013383463311629133, 0.0013402658004959458, 0.0013384004776335182, 0.001340258086533723, 0.0013438484947279467]","[0.0019570244194755514, 0.0020163024975253002, 0.0017845218554702026, 0.0019083357707771298, 0.0018470882320428615, 0.0018200724818078534, 0.0017799471267038486, 0.0017630177924849585, 0.001789838953869888, 0.0018210382831467132, 0.0018602515932858235, 0.0018425419661830496, 0.001778665896131565, 0.0017780210569521393, 0.0018167553858442621, 0.001779092757855184, 0.0017811617734688487, 0.0018100711065446855, 0.0017845456617638714, 0.001786290392903918, 0.0017910850308528476, 0.0017799097401151372, 0.0018076483393087983, 0.0017895467200695159, 0.001777922227379999, 0.0017985384585079993, 0.0017969372015763688, 0.0017863345808339316, 0.00178943841416225, 0.0017803868811045373, 0.0017847616390509347, 0.0017736609308765484, 0.0017818174021738162, 0.001791276411245485, 0.0017764502560597036, 0.0017795063207273955, 0.0017844407958654011, 0.0017813334227437256, 0.0017812159775940518, 0.001783421652002649, 0.0017892312332680755, 0.0017891360343188292, 0.0017796724972028572, 0.0017944444463445018, 0.0017855544357079562, 0.0017787095390843575, 0.001781322209773442, 0.001791336001178434, 0.0017802772850340621, 0.0017799601095708107, 0.0017846202065881628, 0.0017835601964699371, 0.0017816418523460135, 0.001785637325336031, 0.001787975680589635, 0.0017875822978657108, 0.0017836685804138472, 0.0017904369218100969, 0.0017930034478962585, 0.0017816644919278857, 0.0017872821529406112, 0.0017914702561888638, 0.0017848373851278327, 0.0017891220465701605, 0.0017854992676383029, 0.0017972723113956277, 0.0017862368284233406, 0.0017862774055594434, 0.001796494132537231, 0.0017911445549024002, 0.0017894030853102987, 0.0017915649837200213, 0.0017947115798501278, 0.0017928002417537865, 0.0017893660345350156, 0.00179298422593562, 0.0017915487885577501, 0.001791986980306619, 0.0017940704250237443, 0.0017950694782884566, 0.0017889473218839246, 0.0017929997968047365, 0.001794963728401114, 0.0017910994196586967, 0.0017902383921094812, 0.0018049134869015887, 0.0017927358090713784, 0.0017901068677419571, 0.0018078066967683588, 0.0017933995113708079, 0.0017914267462821533, 0.0018031114941350296, 0.0017956712214112446, 0.0017986434139567172, 0.0018049458081445115, 0.0017910591412366337]",64.0,1.0
56:23.2,ANN_nD_train_valid,../rnn_model/saved_pkl_model/ANN_nD.pkl,cuda:0,1e-06,64.0,20.0,4.0,0.030383921,0.001576965,0.030268099,0.0017426470000000002,13/95,"[0.0028289215329221516, 0.002220136970500282, 0.001964027144063717, 0.0018569800657997145, 0.0018468462307011267, 0.0017363129657029447, 0.001702951387314445, 0.001708252251904602, 0.0016897704641370731, 0.0017073343354225858, 0.0016662869149000894, 0.001612821593559064, 0.0015425098180714275, 0.0015769651650389379, 0.0015600500750556094, 0.0014633431976650796, 0.001521754320723761, 0.0014422869715628663, 0.0014717606563913477, 0.0014308846879812235, 0.0014293433870677709, 0.0014182001127840858, 0.0014121074455234516, 0.0013939392968731834, 0.0013972317911838876, 0.001389131021206087, 0.001390017339932727, 0.0013796011047394051, 0.001387096901272439, 0.001372903504715049, 0.0013849349048963712, 0.0013670515737275062, 0.0013712692884561087, 0.0013694074696305502, 0.0013682056449608395, 0.001367383633800705, 0.0013709835308084253, 0.0013645534969297707, 0.001364086738058227, 0.001352545576303868, 0.0013455561402727187, 0.0013417157541332735, 0.0013476509441047886, 0.0013343984758332167, 0.0013254648619601555, 0.0013275963051028509, 0.0013258901084786106, 0.0013179446600161452, 0.0013218831593487207, 0.0013145097344534893, 0.0013172366213856151, 0.0013227785621687399, 0.001315812800093734, 0.0013133822115413453, 0.0013145221539101568, 0.0013091876624970187, 0.001305638086494542, 0.001308468314696834, 0.0013005841593836944, 0.0013012746146375837, 0.001302800497113475, 0.0013040912203176862, 0.0013032883916369211, 0.0012970496839277692, 0.0012998475290536468, 0.0012960982961111923, 0.001295291561728539, 0.0012969642545377002, 0.001295332668396742, 0.001285691795907966, 0.0012917126035600778, 0.0012871387777386944, 0.0012905810202615985, 0.0012868654675259467, 0.0012886626629843197, 0.0012927829950098565, 0.0012893954012800234, 0.001286804038505147, 0.0012860606769897374, 0.001293882484501485, 0.0012898960091927453, 0.0012931108874466928, 0.001297122232541339, 0.0012926018596832636, 0.001301443750020734, 0.0013142408477013817, 0.0013077838204219648, 0.0013116825502545917, 0.0013171384084998058, 0.0013192703456036457, 0.0013266201142301444, 0.0013320622822586242, 0.0013308842878374503, 0.0013336056278367625, 0.0013341476857142512, 0.0013333662020400146]","[0.0027451655791642573, 0.002514666208618699, 0.0019342623187924971, 0.0017649010284343264, 0.0019276390200132852, 0.0020680693694605278, 0.002115342479485732, 0.0019635330504420533, 0.0018464239598200707, 0.001749789428636227, 0.0018213842464559762, 0.0020138100493228535, 0.0019300951133738016, 0.0017426468138992378, 0.0018973417546866195, 0.0018280408943870238, 0.0017672760353249673, 0.0018601621850393713, 0.0017429910655194832, 0.0018485573825303588, 0.0017507729679601943, 0.001815326002702772, 0.0017558279412716708, 0.0017964540204227707, 0.0017645102919202175, 0.0018082943445603763, 0.001766036067587825, 0.0018061610325086084, 0.001762779764728723, 0.0018056931260686654, 0.00180696289676784, 0.001765318921700652, 0.0017766390113507981, 0.001807578456214537, 0.001825977035588329, 0.0018029650743631134, 0.0018133011001806993, 0.0017935099773579738, 0.0018205394492494863, 0.0018092363319298314, 0.0018245983833017258, 0.001780250017623325, 0.001764242149695017, 0.0018012126687668509, 0.0017743821845615057, 0.0017855276441928205, 0.0017835203184654097, 0.0017792116223762815, 0.0017780456020353506, 0.0017724201853315418, 0.0018122908812794056, 0.001767080336051819, 0.0018063318579212076, 0.0017837334870729226, 0.0018061524919735698, 0.0017746566931696628, 0.0017976121980809495, 0.0017817667506348628, 0.0017940244089893916, 0.0017747582405918166, 0.0018093529244332196, 0.0017757639570345918, 0.0017990683535482365, 0.0017872734934316723, 0.0017669587063470057, 0.001809969337165847, 0.0017566507481355834, 0.0018013534545489064, 0.0017801967205142008, 0.0017625852782217847, 0.0017921221122698305, 0.0017711530697972074, 0.0018015354737424506, 0.0017736731116291505, 0.0017689937926511597, 0.0018177339321022834, 0.0017675255856394849, 0.0017689331620164052, 0.0018075961500641654, 0.0017690645303106405, 0.0017718090854871732, 0.0018114111703503263, 0.0017778696274835166, 0.00177787391630073, 0.0018176693823649087, 0.0017906100787273558, 0.0017918169339811735, 0.0017975900062503149, 0.0018004509153427904, 0.0018619653489952395, 0.0018132299947255588, 0.001828055521780318, 0.001781097114991888, 0.0018146842523672423, 0.0017876009390290295, 0.0018394238412748653]",64.0,1.0
29:32.0,ANN_nD_train_valid,../rnn_model/saved_pkl_model/ANN_nD.pkl,cuda:0,1e-06,64.0,20.0,4.0,0.030191396000000002,0.0015635710000000001,0.030310382,0.00174686,37/95,"[0.007897441685765734, 0.005226927300662996, 0.003612322191249847, 0.0029623668308971832, 0.0030233583416923553, 0.0034105778132817446, 0.0036874710175707854, 0.0035592166710778743, 0.0031153544949532297, 0.0026429700719846094, 0.0023587738911142746, 0.0022929830435478226, 0.0023271694830207163, 0.0024253677342663317, 0.0024675763551742663, 0.002390285991505303, 0.0022151643813598017, 0.002034058752894216, 0.001899901710615303, 0.001813712768457336, 0.0018065451227581304, 0.0018115359646633513, 0.0018291158266545617, 0.0018033998197032066, 0.0017704404861594227, 0.0017095155501352284, 0.0016825762419776158, 0.001665453223617058, 0.0016627943568389594, 0.001668137421018511, 0.0016547040496078108, 0.0016355043420573255, 0.0016191952809748028, 0.0015985315992980578, 0.0015896803950916625, 0.001580333939202912, 0.0015632941748416926, 0.0015635712330167835, 0.001562679613533929, 0.0015384191824046082, 0.0015402962469742813, 0.0015331504407251327, 0.0015267176220440486, 0.0015277130209624726, 0.001522276903314835, 0.0015162819692895887, 0.0015275794289136583, 0.0015089924988151626, 0.0015185224307181302, 0.0015195531105540322, 0.0015157062923072616, 0.0015071668763109868, 0.0015078941160730646, 0.0015009671124212897, 0.001508822967234011, 0.0014991418758242582, 0.001501320181440212, 0.0015054286863765479, 0.0015026704666786185, 0.0014897729008064929, 0.0014925631697711571, 0.0014964736199253419, 0.0014817171800207572, 0.0014745390009860513, 0.0014763784566533993, 0.0014660277616783195, 0.0014612987277018246, 0.001461014111052931, 0.00145735448558856, 0.0014532234391727542, 0.001443115236348272, 0.0014385595330479682, 0.0014325953998798452, 0.0014275109452627681, 0.0014270404406800062, 0.0014186434117171563, 0.0014174139416244045, 0.0014149002603497047, 0.0014092769428447032, 0.0014056547354194156, 0.0014057040474382719, 0.0014071487078767331, 0.0014037307770215285, 0.0013954680336147897, 0.0014007776832202891, 0.0014014960908541939, 0.0013936122235242608, 0.0014017756300906327, 0.0013990393199492246, 0.0013972109312947983, 0.001396456166705662, 0.001396307898929744, 0.0013975942737644137, 0.0013997515527472333, 0.0014032111678450004, 0.0013996832991193836]","[0.005529083117105804, 0.0033194589387666395, 0.0021532125090463804, 0.0018681678390079228, 0.002182374191521616, 0.0026453370113273733, 0.0028156573925126383, 0.002583852077445404, 0.0021849478605193095, 0.0018949555066813315, 0.0018164286860725381, 0.0019102199553194773, 0.002077807989585531, 0.0022141638641747143, 0.002246595105504269, 0.0021649023599840784, 0.002018369463077941, 0.0018751831024189244, 0.001783617361510111, 0.001757789513219025, 0.0017808104691269633, 0.0018173105941809058, 0.0018325290440551036, 0.0018154097769593636, 0.0017815872132624653, 0.0017553959208141481, 0.0017500852521222371, 0.0017636434365688198, 0.0017823023506655144, 0.001790467404714366, 0.001783389772114518, 0.0017676464004370456, 0.001754171868074931, 0.0017478174874098501, 0.0017472778870417111, 0.0017480987122865741, 0.0017477726080239965, 0.001746860343021351, 0.0017469412228860125, 0.0017487732373730658, 0.0017506756057328247, 0.001751613832631527, 0.00175130850914354, 0.001750851130614487, 0.0017510539472133822, 0.0017517596012452147, 0.0017526583735841315, 0.00175360169589192, 0.0017547773448033975, 0.0017558190917882782, 0.0017568061152565201, 0.0017578448162536946, 0.0017585782596462784, 0.0017592522525484418, 0.0017597707676711481, 0.0017600287485018292, 0.0017602440049093995, 0.0017603117880503555, 0.0017604299943771336, 0.001760502682952722, 0.0017605579092300364, 0.0017607913117159853, 0.001760965155611572, 0.001760960700486756, 0.0017611787156815958, 0.001761651312635577, 0.001761833405388253, 0.001762224804574194, 0.0017627105327926904, 0.0017633375553107195, 0.001763966032380627, 0.0017644888683027782, 0.0017650274746631692, 0.00176539618757318, 0.0017658626298665756, 0.0017662846846608342, 0.0017668122354035194, 0.0017676379321818496, 0.0017683297404661202, 0.00176873397412147, 0.0017691236948799136, 0.0017688098954609954, 0.0017684454835214458, 0.0017680662983496273, 0.0017680477512140686, 0.0017679751534680171, 0.0017677822827034026, 0.0017679947867201497, 0.0017681211702638194, 0.0017680768173054925, 0.001768048076793183, 0.0017676934833986337, 0.0017673897219228222, 0.001767126890027302, 0.0017669463074755866, 0.0017669650094051445]",128.0,4.0
