start_time,model_name,model_pkl_path,device,learning_rate,batch size,encoder_sequence_length,decoder_sequence_length,best_train_l1_loss,best_train_mse_loss,best_valid_l1_loss,best_valid_mse_loss,epoch_for_best_valid_loss,train_mse_curve,valid_mse_curve
2019-11-02 17:10:27.726141,LSTM_1D,../rnn_model/saved_pkl_model/LSTM_1D.pkl,cuda:0,0.0003,64.0,40.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-02 17:12:06.918828,LSTM_1D,../rnn_model/saved_pkl_model/LSTM_1D.pkl,cuda:0,0.0003,64.0,40.0,8.0,59.13076380945701,4463.0007817895375,49.14121930495553,3120.794840494791,38.0,"[33996.540463138816, 25264.90496590124, 18836.025674421617, 13907.478933226865, 10153.65344008978, 7348.448097591506, 5374.24215755568, 4126.112849889934, 3548.8344060233944, 3583.3538447427486, 4183.777278735756, 5317.252975278401, 6935.19779976692, 8978.124727533666, 11377.605359763467, 14033.702362094267, 16795.86821369993, 19332.60570183011, 20968.660773480664, 20138.427120381562, 15986.307905300415, 11443.731207376553, 8058.319790767438, 5742.831330121288, 4301.535043216937, 3598.229930022013, 3543.266411645373, 4074.6665378970993, 5122.868939917127, 6619.630315521409, 8481.624735626727, 10592.213536990677, 12734.75139740159, 14497.89054514848, 14891.65455801105, 12535.823480662983, 8883.288503539365, 6141.452678802659, 4463.0007817895375, 3640.4195406919025, 3530.9431840253797, 4009.164833229023, 4999.927864673256, 6389.524086833132, 8034.288831578038, 9693.737470864986, 10893.650152149517, 10519.48967649344, 8022.562128798342, 5527.233985993612, 4070.525445388035]","[21983.259885926178, 15744.139899654665, 11159.891207598257, 7817.9668469636335, 5476.2877986742105, 3983.2907033726788, 3236.9938429680424, 3166.051520748415, 3715.760105298913, 4840.326557546422, 6497.495149031929, 8643.21947711447, 11227.454688915308, 14185.700239540874, 17428.840756623642, 20818.165753793026, 24108.794553894928, 26804.522036345108, 27698.594075520832, 24468.241525843525, 18506.20267917799, 13442.74314283288, 9641.037339362545, 6861.710880003114, 4928.4247710739355, 3725.9687729987545, 3172.4796876769133, 3201.3076724729676, 3749.574556654778, 4747.753472590792, 6105.939386340155, 7689.025469130364, 9255.203667405724, 10287.547478827877, 9621.774632329527, 6920.523639181386, 4633.225707123245, 3431.62067402273, 3120.7948404947915, 3533.3979686792345, 4553.207907856375, 6083.906908118207, 8027.7523901013365, 10258.306453096693, 12576.252457328465, 14598.962377575861, 15431.39012256567, 13377.10566158571, 9454.339638530344, 6429.739880548007]"
2019-11-02 17:17:25.617315,LSTM_1D,../rnn_model/saved_pkl_model/LSTM_1D.pkl,cuda:0,0.0001,32.0,40.0,8.0,53.89268622985536,3763.2329620580404,48.92115860745528,3097.524245773537,118.0,"[36491.86803734125, 31711.28304998102, 27978.07237778679, 24764.24443936361, 21902.961098193333, 19320.895161081586, 16975.884738663033, 14851.516166935568, 12922.818707184393, 11190.080582044191, 9642.094973264511, 8275.197139982227, 7082.226156183135, 6067.757331094052, 5218.095055228896, 4538.361249126432, 4028.892283565494, 3681.6447522033322, 3499.3781110067384, 3477.734967758878, 3615.7134557478603, 3916.3290283607553, 4372.599989134326, 4983.327578346089, 5752.270783363819, 6674.602237223262, 7747.871861626863, 8967.078711422815, 10322.154180938536, 11839.893813522398, 13479.782186119548, 15256.575893088246, 17153.43203265202, 19169.525376065536, 21270.108773208864, 23442.256121445334, 25620.202093974323, 27667.014603680633, 29120.224533881486, 28020.273411616512, 24489.892649843838, 21361.40187137631, 18672.556114327374, 16293.957839569817, 14172.509489804062, 12272.399479580083, 10583.756855080497, 9088.852705957086, 7781.110438110419, 6646.797095009663, 5693.909409133852, 4918.477317569928, 4304.281406244608, 3863.6918942616303, 3582.9720648392204, 3472.3450333897017, 3516.9011559404767, 3726.3213408294796, 4092.9659219591213, 4611.080373628175, 5290.3053643802195, 6118.688076177267, 7097.224611531958, 8218.83517609401, 9485.425648057875, 10888.817900751916, 12422.552139054735, 14077.810823504797, 15841.068444035582, 17694.247681809946, 19591.305206248275, 21459.771017932944, 23056.98462412859, 23340.30717123654, 20730.457363421454, 17792.72294743926, 15341.30191203496, 13227.760117748308, 11377.752408512648, 9755.24905848806, 8335.005341974824, 7114.385758364681, 6075.782966938155, 5216.927312285383, 4532.889201273252, 4019.1433771429374, 3676.7262287108297, 3498.383795128943, 3477.875266923488, 3625.2266587542276, 3925.2951133049764, 4383.757441907743, 4996.236262877036, 5756.374390929131, 6668.473801729233, 7719.934432267221, 8906.324617787133, 10224.536379514511, 11663.994820605847, 13202.530997096736, 14814.58921122222, 16451.869652902402, 17974.419495336657, 18869.23377482658, 17428.933120297832, 14768.748231294865, 12544.387620358228, 10690.184498593664, 9100.611227556858, 7737.8063987761425, 6586.266136603353, 5622.172915731985, 4848.4851289914495, 4248.654859840903, 3821.690402051482, 3562.464935420693, 3466.8045509376293, 3537.816133664498, 3763.2329620580394]","[25964.159508746605, 22429.66057376585, 19496.197159476902, 16948.752092002094, 14693.352937339008, 12682.813948921535, 10891.206549160723, 9302.861354164455, 7907.6577024598055, 6698.233913698058, 5669.4360463792, 4817.210443634918, 4138.55002693508, 3630.723151054935, 3291.526259380838, 3119.2009560405345, 3111.9336798847585, 3268.262039626854, 3586.601497373719, 4065.828131302543, 4703.642956277598, 5499.986752938533, 6452.6279597627945, 7559.057424794073, 8819.171913920969, 10230.45376586914, 11789.97171175307, 13494.816523897474, 15341.460002069887, 17326.159575089165, 19443.542625980102, 21685.362829236015, 24041.53610317949, 26495.603151183197, 29022.468973795574, 31577.20853501472, 34067.41071706578, 36246.749642634735, 37049.110967221466, 33584.33245938066, 29588.620947796364, 26193.756686445595, 23188.57953898112, 20476.43157560929, 18011.288692087368, 15767.19881450266, 13728.055390731148, 11883.756580739782, 10226.027701115263, 8750.95580745089, 7452.972173718439, 6328.790041495061, 5375.681729524032, 4591.249394292417, 3974.068810062132, 3521.1974199820256, 3231.247049414593, 3102.377031409222, 3132.78998112333, 3320.628752335258, 3663.874094645182, 4160.210726420085, 4807.016163259313, 5601.32583546293, 6539.125042625095, 7615.476132627847, 8823.643311942833, 10153.867437003315, 11591.615226469177, 13112.67796613168, 14670.63288238083, 16160.224754001783, 17223.726586383324, 16181.938026317652, 13537.72229800017, 11386.109885561293, 9599.81230050239, 8085.962359635726, 6802.389294776363, 5726.6221068561945, 4845.113361911497, 4148.967675913935, 3631.968601171521, 3289.469810264698, 3117.7089509825773, 3113.6278486390047, 3274.5768947877746, 3598.11765211907, 4081.9539131496263, 4723.79329626111, 5521.159113123797, 6471.445579197096, 7571.754301651665, 8819.190898065981, 10208.769229170204, 11735.779568879501, 13392.872270003609, 15170.241393158401, 17053.08319600423, 19017.785359037094, 21021.182037353516, 22971.912265058876, 24608.14944502236, 24676.25390625, 21496.38283594104, 18499.53583272298, 15982.253793025362, 13791.109170001486, 11859.18767492322, 10152.172172656958, 8651.105979145437, 7343.369002411331, 6220.811981864597, 5277.295684593311, 4507.389847686325, 3908.0285619099936, 3475.244316543358, 3206.0688738615618, 3097.5242457735367]"
2019-11-02 17:33:09.828221,LSTM_1D,../rnn_model/saved_pkl_model/LSTM_1D.pkl,cuda:0,0.0001,32.0,40.0,8.0,56.151712778850786,4023.6220174670416,48.65877439664758,3113.0069283748016,16.0,"[36412.838773899086, 31657.39590199648, 27934.39219850048, 24724.882559057496, 21866.488420912996, 19288.062179152574, 16949.30784258956, 14824.14335786513, 12898.945948263217, 11168.114285852947, 9621.628669793536, 8258.378218450183, 7068.12422052949, 6053.1677608732225, 5208.768843719803, 4532.890118654231, 4023.6220174670416]","[25912.1778458305, 22388.483864604565, 19460.553393377773, 16917.208358101223, 14664.977663565372, 12657.353794927183, 10868.416876032732, 9282.73446984222, 7890.057823181152, 6683.085657976676, 5656.67261576998, 4806.8420221632805, 4130.508041602978, 3625.0077590942383, 3288.0887660150943, 3118.0267569500465, 3113.0069283748016]"
2019-11-02 17:35:32.178557,LSTM_1D,../rnn_model/saved_pkl_model/LSTM_1D.pkl,cuda:0,0.0001,32.0,40.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-11-02 17:36:22.881768,LSTM_1D,../rnn_model/saved_pkl_model/LSTM_1D.pkl,cuda:0,0.0001,32.0,40.0,8.0,181.4200782881199,36372.13369146017,151.24353610605434,25865.315850741626,0.0,[36372.13369146017],[25865.315850741623]
2019-11-02 17:38:09.557017,LSTM_1D,../rnn_model/saved_pkl_model/LSTM_1D.pkl,cuda:0,0.0001,32.0,40.0,8.0,0.06022296233739331,0.005830659867510661,0.03019938491068888,0.0014946724782087099,12.0,"[0.08029074194490876, 0.016166557293294758, 0.01024152316623082, 0.008340534280465163, 0.007300663839594715, 0.006875530982205941, 0.006921539707819009, 0.007303126990072088, 0.007617777395887534, 0.0072084135674958414, 0.0066261198820339534, 0.006398283687360021, 0.005830659867510661]","[0.022358758321058922, 0.005618371796816169, 0.01279964759621931, 0.007426891303823694, 0.007426569211310235, 0.00785376116139072, 0.003865536163557672, 0.0020383811259281188, 0.009610510934852873, 0.002272370305339185, 0.0021292410765190784, 0.006341892145270401, 0.0014946724782087099]"
2019-11-02 18:18:17.192096,LSTM_1D,../rnn_model/saved_pkl_model/LSTM_1D.pkl,cuda:0,2.9999999999999997e-05,32.0,40.0,8.0,0.04292383341582555,0.00317824700222958,0.05297034835456398,0.4478440769868768,128.0,"[0.09091290291388479, 0.0462396205816889, 0.015514178886548845, 0.008277298617760396, 0.006975625378343527, 0.006434908899885393, 0.005818063238443327, 0.005232339186340875, 0.005156742539364805, 0.00516399646034924, 0.004955787569194958, 0.0044875518370765324, 0.004083138883750514, 0.0037961032328749727, 0.003560825411620134, 0.0034322179880914754, 0.0033559193664957055, 0.0033184754815721944, 0.003296923061008943, 0.003281711144830511, 0.0033092493306298254, 0.0032975187559608496, 0.0033339368200525107, 0.003349304235859685, 0.003388865592450825, 0.003437317071496938, 0.0034631691225878954, 0.003474005219520932, 0.0035201521656691437, 0.0035381345473042697, 0.00354681349377966, 0.0035476632145491098, 0.0034780172181939515, 0.0034129923813287755, 0.003371906279849042, 0.0033256152189891602, 0.00330634516098679, 0.003311449685506831, 0.003306775767827218, 0.0033201844773956225, 0.0033191744248937632, 0.0033182913557307982, 0.0033428300915708665, 0.0033681032198729648, 0.0033375131274089587, 0.003288711549242118, 0.0032846496867562102, 0.0032524659747308225, 0.0031874516594708625, 0.0031749391722611666, 0.00315777925696802, 0.0031576198600294313, 0.003159015044114336, 0.0031492448236262564, 0.0031554772970351494, 0.003177822202784516, 0.0031708714308979298, 0.0031282538832239867, 0.003092296252208173, 0.0030755077645312203, 0.003058579788799899, 0.003026218181949115, 0.0030391249383482435, 0.003061190122185138, 0.0030879216507274693, 0.003109399893196132, 0.003103267057417737, 0.0031325785236969005, 0.0031837205413352515, 0.003165408425868249, 0.003223701640793849, 0.0031740387840209863, 0.0032133392635825455, 0.0031287293444829363, 0.003141458784854878, 0.003077145980867495, 0.003057175769492745, 0.0029921209877269463, 0.003006142717624142, 0.0030200614299252834, 0.0030368380483819972, 0.0030230971875799535, 0.0030307399151689404, 0.003038819399875733, 0.002994559026693011, 0.002946884896141317, 0.0029539072897423043, 0.0029653730497025427, 0.0029351986671604055, 0.002892653502046667, 0.002885157095853595, 0.0028541027149159826, 0.0028106515817261906, 0.002789000299291748, 0.002789976370604714, 0.0027786744686490524, 0.0027960799251333874, 0.0027979519178351355, 0.0028025151285934785, 0.002828073930195859, 0.0028377447111716195, 0.0028200314885744857, 0.002794318269600877, 0.0027919590590426042, 0.0027975545501082414, 0.00281376274976795, 0.0028166418048141246, 0.002812659213898476, 0.0029837813152258467, 0.002996530000831107, 0.002934335989256357, 0.0028947714942727035, 0.0029287224105538205, 0.0029519893093243412, 0.002974985130100389, 0.0030012385943346035, 0.002992625854557667, 0.003046964801753311, 0.003073520486719787, 0.003089646337099254, 0.003101733651769171, 0.003093530930098391, 0.003100530389431002, 0.00309392051439072, 0.003109438874908429, 0.0032029002040937287, 0.0031518343588453524, 0.0032104858314779944, 0.00317824700222958]","[0.0679367220710855, 0.01801960738510757, 0.004588122599407275, 0.00602060517986251, 0.004644597157164463, 0.0034980126956066088, 0.002629886425405646, 0.0017137249349194674, 0.0022659456140979232, 0.0021964097541058436, 0.0014658791946915342, 0.001737550600133229, 0.0017186431047604487, 0.0016253386161026908, 0.0018407086944258165, 0.0018575103523039286, 0.0014989184868602972, 0.0015388196856213692, 0.0014460122468375155, 0.0015699590987186757, 0.0014876488361472223, 0.0016302267987697817, 0.0014985994894759378, 0.0017896970688446384, 0.0015670006567075768, 0.0017796233420823769, 0.0016262964737783793, 0.002197787721145331, 0.0018552530683877378, 0.0016345451043942348, 0.001834294382707162, 0.001875802036248269, 0.0017241650582392417, 0.0015311682645519993, 0.0015059928309579002, 0.0016187615472227808, 0.0017128585576479647, 0.001778644998368058, 0.0018347756903613513, 0.0019209290713542546, 0.00196148206421218, 0.0019497759912274373, 0.001822458720804813, 0.0015647856976695198, 0.001792259359322286, 0.0016923748805403602, 0.0017568229569419138, 0.002230417985128293, 0.0020699267114505874, 0.0015830115171147686, 0.0015167680784530155, 0.0015596704304672144, 0.0015902782242451592, 0.0015962222251286933, 0.0015671294714211135, 0.0016249309095049587, 0.001572571490596865, 0.0018021351538861738, 0.001733941083290594, 0.001719052471752798, 0.0016752949420639409, 0.0019535838700771883, 0.0017232487766507445, 0.0017660452627435166, 0.0018389570029904607, 0.0019216560718579813, 8.972716393939598, 4.613341160156752, 0.050387650376238075, 0.0028178038035917593, 0.001672019740394519, 16.80788750785333, 20.36407294543439, 0.002830086941738019, 0.0025373899879396313, 0.0025229499195752987, 0.002570317041186238, 12.180527712113332, 26.920893160172653, 0.001857288214049059, 0.0016788051871117204, 27.913863398721425, 29.671540281611776, 0.013499516292211121, 0.0023389064082184104, 0.0026492577164680224, 0.002092702719075032, 5.758142594826759, 1.6217888493104156, 3.9487517773995404, 4.523451604001267, 1.9882978801360351, 0.39139678959812346, 0.03591489668864254, 0.4708268831915727, 1.0315482672668768, 0.012781764447804628, 0.0018418569576907971, 1.5858695320144973, 45.30341122394105, 1.5948658030844156, 2.8344491773453266, 7.585008907125313, 15.328485675947087, 19.35278623133596, 17.97648126070883, 11.80669415318888, 63.09171903004028, 31.754499000639306, 47.17251267847092, 8.069089876714038, 0.002376113304795792, 0.002163814617286308, 30.481134516713308, 47.73778723549828, 32.629650578216186, 21.708777761233396, 11.925348739397135, 2.661055211296986, 3.1071208129127417, 2.471359644630233, 5.826847037149676, 7.37355033639988, 11.547220342519564, 21.898021331860576, 7.1685202133603925, 22.20187548600054, 30.45593451070675, 0.4478440769868768]"
2019-11-02 18:35:02.133116,LSTM_1D,../rnn_model/saved_pkl_model/LSTM_1D.pkl,cuda:0,2.9999999999999997e-05,64.0,40.0,8.0,0.04451646618339238,0.003377745325486716,0.036036017674790775,0.002458261131086265,272.0,"[0.12819242912926068, 0.0783166386516384, 0.06356083003196927, 0.04099901072598623, 0.01964901262451766, 0.017251061949652532, 0.012475997528565522, 0.010319033503861716, 0.009094349203826808, 0.008193739127491224, 0.007628494615342406, 0.007382863842835907, 0.007016477740024994, 0.006474103946341665, 0.006169643585482684, 0.0058519534102913755, 0.005447667401325143, 0.00515502803413537, 0.004948641220622218, 0.004730083895538475, 0.004536127139819344, 0.004400917265090824, 0.0042928803966828305, 0.004220165923567108, 0.004140786551587407, 0.004041378224494955, 0.003928523426052204, 0.0038497261543506086, 0.0037865498880161105, 0.0037541907087729944, 0.0037499281148122656, 0.003728599107994065, 0.0036985776150465343, 0.003671419031105071, 0.0036058327882905693, 0.0035616418645197517, 0.0035112770534125645, 0.0034920400803527944, 0.003487253556470515, 0.0034905406826520493, 0.0035013702481943927, 0.0035178651261395513, 0.0035334622950514375, 0.0035619460264972066, 0.003569443107618647, 0.0035895821314243324, 0.0035772418994353622, 0.0035945442538626122, 0.003598871122973647, 0.003615792569555136, 0.0036358801197795745, 0.0036273797768173297, 0.00363327917997926, 0.003635473377251411, 0.003630602712490858, 0.0036163822444186685, 0.0036188116230235243, 0.003631389058241363, 0.003656595461687989, 0.0036785291178532725, 0.003666426534172744, 0.0036795635674231127, 0.0036856384170936285, 0.003704825998155287, 0.0037115631635347124, 0.0037388846206154614, 0.0037598517386355948, 0.003756762401442666, 0.003766876648216205, 0.003762926441457802, 0.0037408846626006765, 0.0037054967148054535, 0.0036900023170824046, 0.0036970084473922932, 0.003664525567415011, 0.0036043990423995486, 0.0035554170924964367, 0.003538716228380388, 0.003539873140694275, 0.003515644794978325, 0.003457357078914155, 0.0034175207480808814, 0.0034065435758858756, 0.003388933145610914, 0.0033758073049540843, 0.003374588257730913, 0.0033646807740879817, 0.0033537662817031476, 0.003339566024617184, 0.00332401641387266, 0.003313437393912788, 0.0033037318850646195, 0.0032973948143196203, 0.003307063130466319, 0.003280841385513462, 0.003289272744229156, 0.0032897476603415956, 0.003294565623307096, 0.0032906484414530063, 0.0033023062926197414, 0.0033025946545296283, 0.0033023634603895373, 0.0032922455968942433, 0.0032795205781781704, 0.0032590196681471324, 0.003249667362870844, 0.0032478034751006087, 0.0032442906876583456, 0.003245052580274024, 0.0032636297997910508, 0.003263310499448144, 0.0032842608665255056, 0.0033007034260100422, 0.003309571837172818, 0.003260699061944422, 0.0032637201540316172, 0.003310036159876878, 0.0032897327944265875, 0.003234341911693716, 0.003288988691358441, 0.003272821417706118, 0.0032064938727375224, 0.003276461287458216, 0.003250575042201093, 0.003196937205187606, 0.0032651182958722443, 0.00323326183812312, 0.003207350661720854, 0.0032772872025836567, 0.0032271496493636903, 0.0032133322198828937, 0.0032803697092201336, 0.0032250172327380647, 0.0032142130295277796, 0.0032593635147571236, 0.0031812552493888863, 0.0031794887357674416, 0.0031941710793778545, 0.003123631187616873, 0.0031132504536940083, 0.003120530713401035, 0.003082572252268373, 0.003050340706410494, 0.0030401033547434193, 0.0030431846197879774, 0.0030465958120291076, 0.003044227018273173, 0.0030547327992315946, 0.0030805735185083765, 0.0030980358772412023, 0.0031231590392304717, 0.0031436491911994158, 0.0031670409373074607, 0.003173384330240567, 0.0031727460171842112, 0.0031588811164937956, 0.003170018970904594, 0.003221496945833633, 0.0032129051755516898, 0.0031591772114683086, 0.003197689591109423, 0.0032743067184761577, 0.0031808643817942774, 0.0032035379392707218, 0.003272208007752319, 0.003187950226370225, 0.0032193584200406436, 0.0032845684800564584, 0.0031640699207885654, 0.0032311083473656223, 0.0032382690108468683, 0.003147562668859465, 0.0032335533299972176, 0.0032396959570540084, 0.003161895612398811, 0.0032774862125824664, 0.0032540226751393048, 0.0031941180107137447, 0.003346073341386094, 0.00319757959625339, 0.0032883371887677116, 0.0032570817831965443, 0.003217364043686848, 0.0033418583688814996, 0.0031924475787094286, 0.0033493642836747413, 0.0032163324246172746, 0.0032993304998567585, 0.0032882825648978104, 0.003231504505747178, 0.0033673315823530953, 0.0032211958806323744, 0.0033820945766975703, 0.0032826979158353574, 0.0033348532985299, 0.0033490017910606296, 0.0032477559123023606, 0.0033983905341743764, 0.003236007279824486, 0.0034096642397344113, 0.003236406950732868, 0.003346901079022341, 0.0033046480332557834, 0.003265485767717602, 0.003377805172995721, 0.0032105032066449277, 0.003384569189794238, 0.003239939776274957, 0.003286633086879609, 0.0033195633353737507, 0.003203475674439366, 0.0033631586868480587, 0.0032500159419887797, 0.0032809179242782667, 0.0033692663975409876, 0.003215730220377857, 0.0033375250211613284, 0.003308135131631273, 0.003218511771410704, 0.0033647557144253952, 0.00328123294053733, 0.0032555450831967, 0.0034140232708613845, 0.0032821589103225845, 0.003338527408279273, 0.003427771484551344, 0.0032474069922997805, 0.003412443591611079, 0.003357467187300983, 0.003298041006313503, 0.003461473048227268, 0.0032821679269143724, 0.00334925457721998, 0.003400522306849614, 0.003256645429755937, 0.0034113004996611106, 0.0033869315255227505, 0.0032749346614357354, 0.0034234028263274807, 0.0033414855362713667, 0.0032690325813645818, 0.0034168345853686334, 0.003378361986065026, 0.003291456400833571, 0.0034360839915847747, 0.003392641514652918, 0.0032706840259655898, 0.0034072487748830027, 0.003398616344909806, 0.0032771381552109896, 0.003381550713128395, 0.0034630225696060703, 0.003312634945286242, 0.0033709434843853694, 0.003485117782710007, 0.003323415202186417, 0.003352220108969271, 0.0034690437329037743, 0.003376504229330226, 0.003332546466539578, 0.003458433475561481, 0.0034161616458933163, 0.0033184660742707674, 0.003424347175583655, 0.0034973480499437006, 0.0033539242064837592, 0.0033614244769991104, 0.0034990456914889383, 0.003408379947447645, 0.003346546220166084, 0.0034763454418444174, 0.0035132563510878803, 0.003377745325486716]","[0.0901374801237514, 0.07211532682666312, 0.059353688947748444, 0.03602654667760151, 0.008165827223464199, 0.0038444799188848424, 0.006037502946075646, 0.003617431170415079, 0.004325333475919805, 0.00237321926355092, 0.004167775484308115, 0.004742720955645369, 0.0030232407127345064, 0.0030069592850876675, 0.003063040504998028, 0.0023351032662279636, 0.0016774329524723462, 0.0018469746826904948, 0.0021310678870498164, 0.002106169602273545, 0.0020884279068053256, 0.0020146674457161375, 0.0019419825820596484, 0.001929004940683481, 0.0019234627049983196, 0.0019126811112864348, 0.0019185641726505928, 0.001985602071542509, 0.0021165826512277936, 0.0021997009563441998, 0.0022129984707504077, 0.002140041350039478, 0.002088073277053005, 0.0020378769026981477, 0.0019472090905343277, 0.0018514926052665796, 0.001790594077159556, 0.0017746300820389465, 0.001755635340552966, 0.0017533940309489929, 0.0017986515413740299, 0.0018612027465217354, 0.0018686062455568733, 0.0018819739554495807, 0.0020271802440866072, 0.00195652068309162, 0.0018785835144218004, 0.0018978366675530224, 0.0018784436414126253, 0.002020384842172211, 0.0019112246446783884, 0.0018881569191327562, 0.0019791740848196914, 0.002004208808353144, 0.0019865732638340823, 0.0019489839096027224, 0.001937528749914381, 0.0020193882873686757, 0.002161701477260963, 0.0022002414283950043, 0.0020846004865260497, 0.001926357584560047, 0.00178925549835844, 0.0017150842392331233, 0.001708723371848464, 0.0017488068598153852, 0.0017738206087665606, 0.0018011166552162688, 0.0018980426568726914, 0.0020978543384378586, 0.0023536024340158465, 0.0024314764507479317, 0.0021709170457367122, 0.0018542494449386563, 0.0018011591923625572, 0.0019650077746769384, 0.0019830569782652015, 0.0017942832183916175, 0.0016898245312799902, 0.0018282792479494938, 0.001986455837470493, 0.0019536013946956214, 0.0017877081219289128, 0.0017177442812522793, 0.0017493731262958677, 0.001833017443077288, 0.0019194647307892371, 0.0019598633423785045, 0.001971327222671117, 0.0019424469939912196, 0.0019327990864268572, 0.001897900741112054, 0.0018183797297567346, 0.0017110053247407727, 0.001726019238391756, 0.00178845259917738, 0.0017255631299095526, 0.0017181545655425314, 0.0016783452643405485, 0.0016291442684039635, 0.0016243724427455902, 0.0016538260282739402, 0.0016718815579382783, 0.0016961775743739977, 0.0017208160551609067, 0.0017707880065047546, 0.0018206279795697849, 0.0019005975484395858, 0.002085279101384399, 0.0020823009806496184, 0.0019279062672875875, 0.0018509863597421866, 0.0018361599751464698, 0.002246351284143663, 0.00256354577267421, 0.0024419813011975393, 0.0020542412581246185, 0.002428455909282185, 0.0021974214671544082, 0.002207114461613684, 0.002771506409086557, 0.0027285876154116745, 0.002006276811817256, 0.002331558078446466, 0.0017318703580910908, 0.002308403856738511, 0.0028678695350696426, 0.0024904257076306512, 0.0020850948125555897, 0.0017939125486325634, 0.0016493503956724821, 0.0019317417370958551, 0.0026511688551366114, 0.0020225686733982107, 0.0018527154820006124, 0.0017551566065842476, 0.001648651152525259, 0.00215104610601818, 0.002533416586853834, 0.0019638315842831103, 0.0017232166820853624, 0.0016791540070646106, 0.0017025103337853552, 0.0016236568048623376, 0.001646459024598606, 0.001561278942550627, 0.0015798847075464014, 0.001605201717145552, 0.0017399416145686384, 0.001680046805868978, 0.005688840437316052, 0.01002680034160722, 0.023485582716682035, 0.013713512923129821, 0.056575664413579994, 0.1682294577442825, 0.30062792529149546, 0.45263495525949216, 0.44555726880460733, 0.6663522219076159, 0.794527813183579, 1.4535205168818273, 1.1052223700933848, 1.1013386993782015, 0.5530068898620759, 1.2289293328463775, 0.42307876606988115, 0.8465406997154629, 0.35648709362241154, 0.51309681617557, 0.25171037924482714, 0.17170255640066107, 0.08450044739394165, 0.17899913318283128, 0.026387765068068184, 0.008852275866218775, 0.004768862410961394, 0.011711059763700283, 0.0021223498118595908, 0.011863163415092868, 0.002184532959844269, 0.0032264189672339167, 0.0025640223116235998, 0.006985341932665071, 0.009708256933136263, 0.010855151942688162, 0.010873347756611453, 0.008925478937495769, 0.023468899109529033, 0.006264900271544584, 0.00795590709616511, 0.00359999954842193, 0.009039990679846833, 0.019949178980744404, 0.002251901195647762, 0.003286922338715606, 0.0024308242313766286, 0.002125185438553276, 0.0020794225291456974, 0.0024630867326092243, 0.0032517545902089255, 0.001958091991305675, 0.0022293195049143464, 0.0018606931797863133, 0.0031513111704650023, 0.0028385166859126016, 0.0019059134478532317, 0.0022626732340237745, 0.0019469744571403642, 0.003266898431373166, 0.0029319900271914685, 0.001972374184043619, 0.002353688576714257, 0.0019846410833069704, 0.003092053840679211, 0.0033429910916416648, 0.0020025688623402107, 0.0022772310016528313, 0.002162176942742983, 0.00254573181450394, 0.0035541111357051177, 0.0029241085015372305, 0.002798773075852111, 0.0026443797008444867, 0.0024746021802496652, 0.003643788460581361, 0.0033299326525488195, 0.0021727980600427027, 0.003185602987313346, 0.0022106951041875973, 0.0029909821983048882, 0.003511651596256896, 0.002568564013294552, 0.002742174812052669, 0.002345216943902652, 0.002352257912128192, 0.003570718191348124, 0.003337999027175154, 0.0025247473200526683, 0.0024343941021589158, 0.003810772268216301, 0.0025972790891250624, 0.0037987427178608336, 0.0036789501183733778, 0.0024916096168664703, 0.0038805966926873593, 0.002934277866649833, 0.017363896371587518, 0.0037554040959482823, 0.005041807265682281, 0.008585187724616, 0.01971223003372712, 0.055456577334553, 0.04206193347657235, 0.011004709554296256, 0.09362623001452185, 0.8421413295310112, 0.0035737751353788526, 0.05517058960411805, 0.26841885818209016, 0.09534349679808551, 0.00486406554683935, 0.009418174586481537, 0.0022949574395433824, 0.0020950768333589794, 0.004392094405678411, 0.0021141188845976485, 0.0020950610320880146, 0.004173894132743927, 0.0028925730696663368, 0.0022757848947430434, 0.0022346150371300028, 0.0024582611310862653]"
2019-11-04 09:15:33.196680,LSTM_1D,../rnn_model/saved_pkl_model/LSTM_1D.pkl,cuda:0,3e-05,64.0,40.0,4.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
