start_time,model_name,model_pkl_path,device,learning_rate,batch size,encoder_sequence_length,decoder_sequence_length,best_train_l1_loss,best_train_mse_loss,best_valid_l1_loss,best_valid_mse_loss,epoch_for_best_valid_loss,train_mse_curve,valid_mse_curve
2019-10-28 01:33:55.952445,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0003,64.0,15.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-28 01:34:58.592923,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0003,64.0,15.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-28 01:35:57.156791,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0003,64.0,15.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-28 01:37:22.942895,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0003,64.0,15.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-28 01:37:54.356655,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0003,64.0,15.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-28 01:40:07.445997,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0003,64.0,15.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-28 01:41:14.494409,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0003,64.0,15.0,8.0,46.71975247802061,3009.570858717491,36.367345823658454,1784.67261817987,7.0,"[33489.1712131795, 24476.972272523453, 17924.729618299876, 12979.991461006484, 9242.354912023144, 6435.334250612238, 4385.6357618588745, 3009.570858717491]","[21447.753205443456, 15068.926960677552, 10449.790957718444, 7148.135991377796, 4765.569537704797, 3133.5100354530828, 2165.8779676698095, 1784.6726181798701]"
2019-10-28 10:33:16.143929,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0003,64.0,15.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-28 10:38:47.646478,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0003,64.0,15.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-28 10:43:11.632058,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0003,64.0,15.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-28 11:19:37.477317,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0001,64.0,40.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-28 11:19:46.414827,EDLSTM,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,0.0001,64.0,40.0,8.0,41.333637043652615,2413.9648668152195,34.600749015808105,1707.608417013417,27.0,"[37300.33713527279, 33403.55378970994, 30508.06020372928, 27976.017981698897, 25711.387364036604, 23649.60218836326, 21745.283325060427, 19982.531926579766, 18342.949614770372, 16810.1693996029, 15378.08258913156, 14043.662954290401, 12792.934615633632, 11602.23985561982, 10520.067684413847, 9513.863906573722, 8578.502805054386, 7706.937277171098, 6900.725972785739, 6159.29824002935, 5477.382268916177, 4860.922117252245, 4297.45818127374, 3803.5677653444404, 3368.3052175953903, 2991.406779286084, 2672.9310753248014, 2413.9648668152195, 2209.5963048439658, 2061.3495477328643, 1966.1009257111102, 1920.1442690348756, 1918.446017405473, 1962.6453352954506, 2045.3213407231958, 2154.4907884798, 2304.3172344397444, 2485.386974220908, 2696.129249260834, 2935.723067377417, 3209.6447830790316, 3510.84196534552, 3845.1615841354455, 4198.777573053349, 4585.175144595994, 5000.238479260186, 5448.95821499482, 5925.252876812845, 6431.94391132165, 6971.57185314874, 7545.052478094786, 8155.863184133287, 8795.908514438019, 9473.560679061637, 10183.677540681112, 10919.948644682321, 11694.96695064313, 12501.117263035221, 13334.57095832614, 14199.330408321823, 15081.471118568716, 15981.41359202348, 16906.86055334945, 17828.977936161948, 18754.804683183702, 19659.575724059046, 20520.387225915056, 21277.36159357735, 21829.88300997065, 21897.997760920236, 20998.79286515884, 19318.3189366799, 17522.576180507596, 15855.032060385014, 14358.800239554557, 12997.645016833563, 11771.938009323205, 10648.3751273308, 9624.616033969269, 8699.029139869648, 7853.58517621288, 7091.861721987224, 6412.92443402538, 5811.320867683874, 5284.248071963484, 4831.882267567335, 4450.833193683097, 4143.701116302659, 3905.4334275725137, 3737.7574224145374, 3636.009738917904, 3605.666998931716, 3639.5665025574067, 3739.018714930076, 3908.563449315867, 4137.283764513553, 4432.391021020373, 4790.662316287552, 5207.348424011568, 5688.952182428349, 6228.573275638812, 6826.640330952176, 7481.726518257942, 8192.815466376036, 8951.995093987396, 9766.685095821824, 10626.014305831319, 11523.66037152538, 12460.84221339779, 13422.01791911257, 14393.353611662638, 15363.201776156768, 16284.739129402624, 17070.908698420233, 17541.18252762431, 17247.297818111187, 16031.881938449586, 14603.550475871893, 13316.519231267264, 12181.058199887777, 11155.144928349448, 10232.217164839434, 9390.673769315435, 8619.22844602469, 7916.429668616195, 7275.260107152107, 6687.975055572341, 6159.265044457873, 5687.450143247152, 5263.803864435859, 4893.325615881819, 4572.421036289278, 4300.079471415314, 4075.4474493374482, 3899.1013871503797, 3766.390201732994, 3679.4319157890195, 3641.3987207570785, 3643.677185126036, 3692.167347742576, 3782.4347629273134, 3915.511055658667, 4090.9940831642784, 4308.186717131388, 4567.869834469959, 4862.750531174464, 5202.016168314054, 5578.106385154092, 5990.1833714606355, 6439.342855716937, 6922.669859018905, 7443.283274343923, 7992.50134722462, 8570.063197082181, 9172.002114986188, 9799.660408213917, 10440.122407523308, 11093.066467217714, 11735.873323657632, 12349.326760510186]","[27231.398617951767, 24477.895585654438, 22147.936962182972, 20098.135519276493, 18258.778759057972, 16587.697006446728, 15057.694573001585, 13650.363668690557, 12353.180055701214, 11157.795432933863, 10057.801421234573, 9047.35522759479, 8099.690433999766, 7246.986528921819, 6462.517809660539, 5749.259402731191, 5087.595327736675, 4483.042150414508, 3945.35302734375, 3466.2278654679008, 3050.0254027878027, 2690.6490493995557, 2382.5188302302704, 2154.8701636272926, 1966.017065960428, 1827.595484636832, 1747.273749752321, 1707.608417013417, 1723.5803231501925, 1799.9161925384965, 1912.8104738981826, 2071.3072744176006, 2264.899916054546, 2491.1431852700052, 2750.301322494728, 3031.8728211997213, 3346.394392704618, 3687.9803736589956, 4055.3948546699858, 4457.069668424302, 4889.151821081189, 5362.149702873783, 5866.264289081961, 6388.987205615942, 6955.419698742853, 7560.1703836192255, 8197.241752735083, 8870.912377398947, 9584.023526841316, 10333.857850005661, 11121.446740191916, 11944.820193967957, 12803.716991479847, 13697.969546110733, 14626.136706366055, 15586.943417756454, 16578.362127774002, 17599.371562570766, 18647.101923403534, 19718.874773550724, 20810.442648182743, 21916.770189368206, 23030.952884397644, 24142.640816066578, 25237.21593707541, 26290.758067255436, 27261.65232605865, 28067.01479350657, 28514.50053427876, 28112.821975486866, 26425.168740092846, 24270.963608893795, 22168.537413666214, 20245.200527909874, 18495.691468169724, 16891.11458864074, 15410.112562981205, 14038.712798629982, 12767.292001033175, 11588.893830672554, 10499.068828195765, 9493.446961333786, 8569.212723441746, 7723.697565051092, 6955.547790969627, 6262.598744710286, 5644.062541132388, 5098.238636182702, 4623.9781494140625, 4220.322573896768, 3886.4213522206182, 3621.3213465593863, 3424.3206795955048, 3294.6134599326315, 3231.4163287618885, 3233.949806102808, 3301.3118215367413, 3432.6236775716147, 3626.945600868999, 3883.3054822838826, 4200.557791889578, 4577.434080704399, 5012.434749879699, 5503.795201177182, 6049.28141430841, 6646.174198979917, 7290.565311376599, 7978.214600493942, 8702.996246448462, 9455.404306605242, 10221.306164506554, 10977.19495668273, 11678.12102055204, 12226.7331644694, 12374.409809057262, 11704.596481986668, 10553.38754394089, 9475.520785345547, 8542.065193065699, 7726.405046877654, 7006.82054182412, 6368.162547457046, 5801.065226015838, 5299.43929832569, 4858.677250516587, 4475.4972688979, 4147.550876341004, 3872.737939806952, 3649.5031817892323, 3476.7190321770267, 3353.0575021937275, 3277.5590961843295, 3249.386092476223, 3267.8059701228485, 3332.1571964872055, 3441.8258348547893, 3596.169483129529, 3794.3742835003395, 4035.976663340693, 4320.590489926545, 4647.60171022277, 5016.474346216174, 5426.228722171507, 5876.491114077361, 6366.116877237956, 6894.566161224808, 7461.086653115093, 8064.63997838117, 8704.042886485224, 9377.745648812557, 10084.458766771399, 10821.97617594401, 11587.903192934782, 12378.405698029892, 13189.492852694746, 14015.839799521626, 14849.42234205163, 15677.679938717165, 16479.958894149117]"
2019-10-29 23:03:11.558856,EDLSTM2,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,3e-05,64.0,40.0,8.0,160.95102294584663,29338.42243396064,138.0891363447991,22011.688791468525,11.0,"[38937.050662551796, 36949.701629402625, 35825.178289019335, 34934.830252935084, 34120.14672608771, 33357.465763121545, 32626.08276286257, 31934.20236748964, 31259.440719958562, 30601.70260056975, 29964.326521495164, 29338.422433960637]","[29577.55229209126, 28379.78325973732, 27528.925300045288, 26789.21631213202, 26094.342384227806, 25446.254295459694, 24827.083276721016, 24230.801191689312, 23653.553042204483, 23092.483207370922, 22545.67915675951, 22011.688791468525]"
2019-10-29 23:39:38.207289,EDLSTM2,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,2.9999999999999997e-05,64.0,40.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,"[1, 2, 3]","[1, 2, 3]"
2019-10-29 23:46:30.528939,EDLSTM2,../rnn_model/saved_pkl_model/EDLSTM.pkl,cuda:0,2.9999999999999997e-05,64.0,40.0,8.0,1000.0,1000.0,1000.0,1000.0,0.0,[39131.16678608426],"[1, 2, 3]"
